Order Number,Item,Pinyin,Frequency
171,站 在,zhan4   zai4,157
355,站 了,zhan4   le,98
364,站 了 起来,zhan4   le   qi3 lai2,95
415,站 起来,zhan4   qi3 lai2,87
1089,站 着,zhan4   zhe,46
1142,地 站,di4   zhan4,44
1526,站在 那里,zhan4 zai4   na4 li3,36
1891,他 站,ta1   zhan4,30
2432,十字 车站,shi2 zi4   che1 zhan4,24
2533,国王 十字 车站,guo2 wang2   shi2 zi4   che1 zhan4,24
3120,站 起身,zhan4   qi3 shen1,20
3553,地 站 在,di4   zhan4   zai4,18
3568,他 站在,ta1   zhan4 zai4,18
4382,利多 站,li4 duo1   zhan4,15
4796,站 在 他,zhan4   zai4   ta1,14
5105,哈利站 在,ha1 li4 zhan4   zai4,14
5116,站 在 那里,zhan4   zai4   na4 li3,14
5219,站起 身,zhan4 qi3   shen1,13
5268,站台 上,zhan4 tai2   shang4,13
5269,站起 身 来,zhan4 qi3   shen1   lai2,13
5726,他们 站在,ta1 men   zhan4 zai4,13
5806,地 站 着,di4   zhan4   zhe,12
5852,邓布 利多 站,deng4 bu4   li4 duo1   zhan4,12
6150,就 站,jiu4   zhan4,12
6242,他 站 起来,ta1   zhan4   qi3 lai2,12
6452,地 站在,di4   zhan4 zai4,11
6485,着 站,zhe   zhan4,11
6538,站 着 一,zhan4   zhe   yi1,11
6620,一动不动 地 站,yi1 dong4 bu4 dong4   di4   zhan4,11
7391,就 站 在,jiu4   zhan4   zai4,10
7691,一动不动 地 站 着,yi1 dong4 bu4 dong4   di4   zhan4   zhe,10
7908,哈利 站,ha1 li4   zhan4,10
7913,都 站,dou1   zhan4,10
7994,第10 站台,di4 10  zhan4 tai2,10
8196,站 着 一 个,zhan4   zhe   yi1   ge4,9
8305,第9 和 第10 站台,di4 9  he2   di4 10  zhan4 tai2,9
8633,去 国王 十字 车站,qu4   guo2 wang2   shi2 zi4   che1 zhan4,9
8926,和 第10 站台,he2   di4 10  zhan4 tai2,9
9194,人 站,ren2   zhan4,9
9374,地 站在 那里,di4   zhan4 zai4   na4 li3,8
9540,站 在 他们,zhan4   zai4   ta1 men,8
