Order Number,Item,Pinyin,Frequency
832,挂 着,gua4   zhe,55
1557,上 挂,shang4   gua4,35
2198,上 挂 着,shang4   gua4   zhe,27
3179,挂 着 一,gua4   zhe   yi1,20
3192,挂 在,gua4   zai4,20
8438,脸 上 挂,lian3   shang4   gua4,9
8439,脸 上 挂 着,lian3   shang4   gua4   zhe,9
8768,上 挂 着 一,shang4   gua4   zhe   yi1,9
10127,挂满 了,gua4 man3   le,8
13396,墙 上 挂,qiang2   shang4   gua4,6
14875,挂 下来,gua4   xia4 lai2,6
16444,墙 上 挂 着,qiang2   shang4   gua4   zhe,5
16733,天花板 上 挂,tian1 hua1 ban3   shang4   gua4,5
18500,悬挂 在,xuan2 gua4   zai4,5
19117,挂 着 一 个,gua4   zhe   yi1   ge4,5
21007,地 挂,di4   gua4,5
