Order Number,Item,Pinyin,Frequency
2082,吃 午饭,chi1   wu3 fan4,28
6015,午饭 的,wu3 fan4   de,12
7251,天 下午,tian1   xia4 wu3,10
8542,今天 下午,jin1 tian1   xia4 wu3,9
10199,吃 午饭 的,chi1   wu3 fan4   de,8
10485,下午 的,xia4 wu3   de,8
11813,午饭 的 时候,wu3 fan4   de   shi2 hou4,7
12152,吃 午饭 的 时候,chi1   wu3 fan4   de   shi2 hou4,7
13813,过 午饭,guo4   wu3 fan4,6
14401,到 午夜,dao4   wu3 ye4,6
14506,午饭 时,wu3 fan4   shi2,6
14575,去 吃 午饭,qu4   chi1   wu3 fan4,6
14994,吃 过 午饭,chi1   guo4   wu3 fan4,6
16705,天 上午,tian1   shang4 wu3,5
17856,那 天 下午,na4   tian1   xia4 wu3,5
