Order Number,Item,Pinyin,Frequency
584,不 耐烦,bu4   nai4 fan2,70
753,不 耐烦 地,bu4   nai4 fan2   di4,59
762,耐烦 地,nai4 fan2   di4,59
1464,耐烦 地 说,nai4 fan2   di4   shuo1,37
1472,不 耐烦 地 说,bu4   nai4 fan2   di4   shuo1,37
6035,赫敏 不 耐烦,he4 min3   bu4   nai4 fan2,12
6036,赫敏 不 耐烦 地,he4 min3   bu4   nai4 fan2   di4,12
8229,罗恩 不 耐烦,luo2 en1   bu4   nai4 fan2,9
8362,罗恩 不 耐烦 地,luo2 en1   bu4   nai4 fan2   di4,9
9593,赫敏 不 耐烦 地 说,he4 min3   bu4   nai4 fan2   di4   shuo1,8
9639,罗恩 不 耐烦 地 说,luo2 en1   bu4   nai4 fan2   di4   shuo1,8
9822,不耐烦 地,bu4 nai4 fan2   di4,8
12419,哈利 不耐烦,ha1 li4   bu4 nai4 fan2,7
12421,哈利 不耐烦 地,ha1 li4   bu4 nai4 fan2   di4,7
14412,急不可耐 地,ji2 bu4 ke3 nai4   di4,6
18182,很 不 耐烦,hen3   bu4   nai4 fan2,5
18308,不耐烦 地 说,bu4 nai4 fan2   di4   shuo1,5
