Order Number,Item,Pinyin,Frequency
2440,醒 了,xing3   le,24
5559,提醒 你,ti2 xing3   ni3,13
6380,惊醒 了,jing1 xing3   le,12
8491,醒 过来,xing3   guo4 lai2,9
10619,猛地 惊醒,meng3 di4   jing1 xing3,8
12107,提醒 哈利,ti2 xing3   ha1 li4,7
14052,不 醒,bu4   xing3,6
14106,醒来 时,xing3 lai2   shi2,6
14914,提醒 了,ti2 xing3   le,6
14915,提醒 他,ti2 xing3   ta1,6
17990,醒 着,xing3   zhe,5
18536,想 提醒,xiang3   ti2 xing3,5
18711,我 提醒,wo3   ti2 xing3,5
19178,提醒 过,ti2 xing3   guo4,5
19480,吵醒 的,chao3 xing3   de,5
19822,中 惊醒,zhong1   jing1 xing3,5
19973,哈利 提醒,ha1 li4   ti2 xing3,5
