Order Number,Item,Pinyin,Frequency
942,一 跳,yi1   tiao4,51
1358,跳 了,tiao4   le,39
2176,了 一 跳,le   yi1   tiao4,27
2193,吓 了 一 跳,xia4   le   yi1   tiao4,27
3306,跳 了 起来,tiao4   le   qi3 lai2,19
3591,跳 起来,tiao4   qi3 lai2,18
6348,上 跳,shang4   tiao4,12
6572,跳上 跳下,tiao4 shang4   tiao4 xia4,11
8452,都 吓 了 一 跳,dou1   xia4   le   yi1   tiao4,9
8742,跳 着,tiao4   zhe,9
11558,里 跳,li3   tiao4,7
13773,跳 出来,tiao4   chu1 lai2,6
13774,跳 得,tiao4   de2,6
15101,上 跳 了,shang4   tiao4   le,6
15342,哈利 吓 了 一 跳,ha1 li4   xia4   le   yi1   tiao4,6
16298,地 跳,di4   tiao4,5
17505,跳 下来,tiao4   xia4 lai2,5
17506,跳 了 下来,tiao4   le   xia4 lai2,5
17510,跳到 了,tiao4 dao4   le,5
19484,上 跳 了 下来,shang4   tiao4   le   xia4 lai2,5
21034,地 狂跳,di4   kuang2 tiao4,5
