Order Number,Item,Pinyin,Frequency
1157,四 个,si4   ge4,44
2416,环顾 四周,huan2 gu4   si4 zhou1,25
2936,四 下,si4   xia4,21
3010,四下 里,si4 xia4   li3,21
3067,的 四,de   si4,21
3199,四 柱,si4   zhu4,20
3625,四 柱 床,si4   zhu4   chuang2,18
4005,四 年级,si4   nian2 ji2,17
4158,四 楼,si4   lou2,16
4959,四 下 张望,si4   xia4   zhang1 wang4,14
5828,着 四周,zhe   si4 zhou1,12
5870,了 四,le   si4,12
6308,四 个 人,si4   ge4   ren2,12
6691,从 四面八方,cong2   si4 mian4 ba1 fang1,11
6915,有 四,you3   si4,11
7966,四 条,si4   tiao2,10
9038,哈利 环顾 四周,ha1 li4   huan2 gu4   si4 zhou1,9
9139,四 下 张望 着,si4   xia4   zhang1 wang4   zhe,9
9141,四 张,si4   zhang1,9
10645,四 年,si4   nian2,8
10651,四周 的,si4 zhou1   de,8
10722,的 四 柱,de   si4   zhu4,8
11270,第四 个,di4 si4   ge4,7
12714,四 只,si4   zhi3,7
15253,有 四 个,you3   si4   ge4,6
15688,四 柱 床 的,si4   zhu4   chuang2   de,6
15839,的 四 柱 床,de   si4   zhu4   chuang2,6
17158,了 看 四周,le   kan4   si4 zhou1,5
17722,二月 二十四日,er4 yue4   er4 shi2 si4 ri4,5
19760,朝 四,chao2   si4,5
20324,环顾 着 四周,huan2 gu4   zhe   si4 zhou1,5
20362,四 位,si4   wei4,5
20363,四 个 学院,si4   ge4   xue2 yuan4,5
20364,四 年级 学生,si4   nian2 ji2   xue2 sheng1,5
20781,的 第四,de   di4 si4,5
20992,看 了 看 四周,kan4   le   kan4   si4 zhou1,5
20999,看 四周,kan4   si4 zhou1,5
