Order Number,Item,Pinyin,Frequency
1231,留 在,liu2   zai4,42
1906,留 着,liu2   zhe,30
3008,留 下来,liu2   xia4 lai2,21
5404,留下 了,liu2 xia4   le,13
5412,留下 的,liu2 xia4   de,13
7974,留 了,liu2   le,10
8943,他 留,ta1   liu2,9
9150,留 在 这里,liu2   zai4   zhe4 li3,9
9152,留下 一,liu2 xia4   yi1,9
12168,还 留,hai2   liu2,7
12278,个 留,ge4   liu2,7
12281,个 留 着,ge4   liu2   zhe,7
12297,一 个 留,yi1   ge4   liu2,7
12363,一 个 留 着,yi1   ge4   liu2   zhe,7
13494,你 留,ni3   liu2,6
13868,还 留 着,hai2   liu2   zhe,6
14849,只 留下,zhi3   liu2 xia4,6
15712,留 在 霍格沃茨,liu2   zai4   huo4 ge2 wo4 ci2,6
18733,我 留下,wo3   liu2 xia4,5
19289,上 留下,shang4   liu2 xia4,5
20385,留 了 一,liu2   le   yi1,5
20387,留下 了 一,liu2 xia4   le   yi1,5
20389,留在 了,liu2 zai4   le,5
