Order Number,Item,Pinyin,Frequency
975,被 开除,bei4   kai1 chu2,50
1742,开除 了,kai1 chu2   le,32
4254,除非 你,chu2 fei1   ni3,16
4666,开除 的,kai1 chu2   de,15
5358,被 开除 了,bei4   kai1 chu2   le,13
6634,被 开除 的,bei4   kai1 chu2   de,11
7312,学校 开除,xue2 xiao4   kai1 chu2,10
8010,除 你 武器,chu2   ni3   wu3 qi4,10
8012,除 你,chu2   ni3,10
8040,霍格沃茨 开除,huo4 ge2 wo4 ci2   kai1 chu2,10
8149,会 被 开除,hui4   bei4   kai1 chu2,10
9797,被 霍格沃茨 开除,bei4   huo4 ge2 wo4 ci2   kai1 chu2,8
11604,除了 他,chu2 le   ta1,7
14218,除非 他,chu2 fei1   ta1,6
17102,被 学校 开除,bei4   xue2 xiao4   kai1 chu2,5
18179,除非 有,chu2 fei1   you3,5
18180,除了 哈利,chu2 le   ha1 li4,5
