Order Number,Item,Pinyin,Frequency
725,一 扇,yi1   shan4,60
1130,扇 门,shan4   men2,45
1704,那 扇,na4   shan4,33
2588,一 扇 门,yi1   shan4   men2,23
3150,扑扇 着,pu1 shan1   zhe,20
3626,扑扇 着 翅膀,pu1 shan1   zhe   chi4 bang3,18
3977,那 扇 门,na4   shan4   men2,17
6061,扇 窗户,shan4   chuang1 hu4,12
6186,有 一 扇,you3   yi1   shan4,12
6745,的 一 扇,de   yi1   shan4,11
7590,两 扇,liang3   shan4,10
8687,扇动 着,shan1 dong4   zhe,9
10336,有 一 扇 门,you3   yi1   shan4   men2,8
10686,在 一 扇,zai4   yi1   shan4,8
10881,的 那 扇,de   na4   shan4,8
17902,一 扇 窗户,yi1   shan4   chuang1 hu4,5
20319,猫头鹰 扑扇 着,mao1 tou2 ying1   pu1 shan1   zhe,5
20322,猫头鹰 扑扇,mao1 tou2 ying1   pu1 shan1,5
20895,的 那 扇 门,de   na4   shan4   men2,5
