Order Number,Item,Pinyin,Frequency
2155,睡着 了,shui4 zhao2   le,27
2542,上床 睡觉,shang4 chuang2   shui4 jiao4,24
3188,睡觉 了,shui4 jiao4   le,20
3332,睡 得,shui4   de2,19
4563,睡 在,shui4   zai4,15
5703,回去 睡觉,hui2 qu4   shui4 jiao4,13
8170,睡 得 正香,shui4   de2   zheng4 xiang1,9
8219,睡 不,shui4   bu4,9
8220,睡 了,shui4   le,9
8640,去 睡觉,qu4   shui4 jiao4,9
11099,睡觉 的,shui4 jiao4   de,7
13195,睡 不 着,shui4   bu4   zhe,6
13196,睡觉 去,shui4 jiao4   qu4,6
13198,睡觉 呢,shui4 jiao4   ne,6
13199,睡觉 吧,shui4 jiao4   ba,6
14889,换上 睡衣,huan4 shang4   shui4 yi1,6
15244,上床 睡觉 了,shang4 chuang2   shui4 jiao4   le,6
15628,熟睡 的,shu2 shui4   de,6
15710,回去 睡觉 了,hui2 qu4   shui4 jiao4   le,6
16437,睡 一 觉,shui4   yi1   jue2,5
16438,睡 一,shui4   yi1,5
16440,睡觉 时,shui4 jiao4   shi2,5
18118,长 睡衣,zhang3   shui4 yi1,5
18769,去 睡觉 了,qu4   shui4 jiao4   le,5
19933,他 睡,ta1   shui4,5
19945,他 睡着,ta1   shui4 zhao2,5
20717,在 睡梦,zai4   shui4 meng4,5
