Order Number,Item,Pinyin,Frequency
5918,傻 了,sha3   le,12
6014,说 傻话,shuo1   sha3 hua4,12
6661,别 说 傻话,bie2   shuo1   sha3 hua4,11
9599,太 傻,tai4   sha3,8
9600,太 傻 了,tai4   sha3   le,8
10154,傻乎乎 的,sha3 hu1 hu1   de,8
13550,大 傻瓜,da4   sha3 gua1,6
13814,傻笑 着,sha3 xiao4   zhe,6
14746,个 傻瓜,ge4   sha3 gua1,6
14906,傻乎乎 地,sha3 hu1 hu1   di4,6
15059,吓傻 了,xia4 sha3   le,6
17315,说 傻话 了,shuo1   sha3 hua4   le,5
17578,傻话 了,sha3 hua4   le,5
18417,别 说 傻话 了,bie2   shuo1   sha3 hua4   le,5
18430,别犯傻 了,bie2 fan4 sha3   le,5
19427,是 傻瓜,shi4   sha3 gua1,5
