Order Number,Item,Pinyin,Frequency
540,神秘 人,shen2 mi4   ren2,74
1587,的 秘密,de   mi4 mi4,35
4086,神秘 人 的,shen2 mi4   ren2   de,16
5166,是 神秘,shi4   shen2 mi4,14
5873,秘密 通道,mi4 mi4   tong1 dao4,12
6399,是 神秘 人,shi4   shen2 mi4   ren2,12
9399,神秘人 的,shen2 mi4 ren2   de,8
10298,个 秘密,ge4   mi4 mi4,8
11159,神秘 的,shen2 mi4   de,7
11658,了 神秘,le   shen2 mi4,7
12604,一 个 秘密,yi1   ge4   mi4 mi4,7
13604,了 神秘 人,le   shen2 mi4   ren2,6
16029,的 神秘,de   shen2 mi4,6
16520,神秘 地,shen2 mi4   di4,5
16562,秘密 的,mi4 mi4   de,5
19538,是 神秘 人 的,shi4   shen2 mi4   ren2   de,5
19804,条 秘密,tiao2   mi4 mi4,5
20766,的 秘密 通道,de   mi4 mi4   tong1 dao4,5
