Order Number,Item,Pinyin,Frequency
2850,仔细 地,zi3 xi4   di4,22
6045,仔细 端详,zi3 xi4   duan1 xiang2,12
7607,仔细 看,zi3 xi4   kan4,10
7610,仔细 端详 着,zi3 xi4   duan1 xiang2   zhe,10
8641,仔细 打量,zi3 xi4   da3 liang4,9
8644,仔细 打量 着,zi3 xi4   da3 liang4   zhe,9
8969,哈利 仔细,ha1 li4   zi3 xi4,9
11881,仔细 看看,zi3 xi4   kan4 kan4,7
11882,仔细 研究,zi3 xi4   yan2 jiu1,7
12110,更 仔细,geng4   zi3 xi4,7
12326,更 仔细 地,geng4   zi3 xi4   di4,7
14601,仔细 查看,zi3 xi4   cha2 kan4,6
15799,在 仔细,zai4   zi3 xi4,6
15993,的 牛仔裤,de   niu2 zai3 ku4,6
17912,再 仔细,zai4   zi3 xi4,5
18203,一边 仔细,yi1 bian1   zi3 xi4,5
18763,仔细 一,zi3 xi4   yi1,5
18770,仔细 地 打量,zi3 xi4   di4   da3 liang4,5
18782,仔细 看 着,zi3 xi4   kan4   zhe,5
18783,仔细 地 看,zi3 xi4   di4   kan4,5
