Order Number,Item,Pinyin,Frequency
771,就 连,jiu4   lian2,58
4745,连 名字,lian2   ming2 zi4,14
4746,连 名字 都,lian2   ming2 zi4   dou1,14
4749,连 名字 都 不 能,lian2   ming2 zi4   dou1   bu4   neng2,14
4878,连 名字 都 不,lian2   ming2 zi4   dou1   bu4,14
5053,连 名字 都 不 能 提,lian2   ming2 zi4   dou1   bu4   neng2   ti2,14
7406,连 一,lian2   yi1,10
9093,他 连,ta1   lian2,9
11499,那个 连 名字,na4 ge   lian2   ming2 zi4,7
11500,那个 连 名字 都 不,na4 ge   lian2   ming2 zi4   dou1   bu4,7
11890,我 连,wo3   lian2,7
12513,那个 连,na4 ge   lian2,7
12514,那个 连 名字 都,na4 ge   lian2   ming2 zi4   dou1,7
12520,那个 连 名字 都 不 能,na4 ge   lian2   ming2 zi4   dou1   bu4   neng2,7
12618,哈利 连忙,ha1 li4   lian2 mang2,7
17775,连 碰,lian2   peng4,5
17776,连 碰 都,lian2   peng4   dou1,5
17777,连 弗雷德 和,lian2   fu2 lei2 de2   he2,5
17778,连 弗雷德,lian2   fu2 lei2 de2,5
