Order Number,Item,Pinyin,Frequency
1201,我 刚才,wo3   gang1 cai2,43
1568,他 刚,ta1   gang1,35
1799,他 刚才,ta1   gang1 cai2,31
2902,哈利 刚,ha1 li4   gang1,21
3434,比 刚才,bi3   gang1 cai2,19
3752,他们 刚,ta1 men   gang1,18
3768,刚才 在,gang1 cai2   zai4,17
4362,刚 一,gang1   yi1,16
5085,刚才 说,gang1 cai2   shuo1,14
5761,刚才 的,gang1 cai2   de,13
5766,你 刚才,ni3   gang1 cai2,13
6084,他 刚刚,ta1   gang1 gang1,12
6339,刚 要,gang1   yao4,12
7168,刚 走到,gang1   zou3 dao4,11
7472,刚 从,gang1   cong2,10
8114,刚才 一直,gang1 cai2   yi4 zhi2,10
8130,刚才 那,gang1 cai2   na4,10
8600,我 刚,wo3   gang1,9
9300,刚 想,gang1   xiang3,9
9309,得 比 刚才,de2   bi3   gang1 cai2,9
9320,刚才 发生,gang1 cai2   fa1 sheng1,9
9323,刚才 是,gang1 cai2   shi4,9
9326,刚才 还,gang1 cai2   hai2,9
9485,她 刚才,ta1   gang1 cai2,8
9834,刚 走,gang1   zou3,8
9842,刚才 更,gang1 cai2   geng4,8
10005,我们 刚才,wo3 men   gang1 cai2,8
10480,比 刚才 更,bi3   gang1 cai2   geng4,8
10666,他们 刚才,ta1 men   gang1 cai2,8
10910,刚才 发生 的,gang1 cai2   fa1 sheng1   de,8
11142,她 刚,ta1   gang1,7
11665,刚 把,gang1   ba3,7
11667,刚 来,gang1   lai2,7
11668,刚刚 被,gang1 gang1   bei4,7
11675,刚才 对,gang1 cai2   dui4,7
11677,刚才 说 的,gang1 cai2   shuo1   de,7
11824,我 刚刚,wo3   gang1 gang1,7
11992,把 刚才,ba3   gang1 cai2,7
14338,得 比 刚才 更,de2   bi3   gang1 cai2   geng4,6
14342,刚才 他,gang1 cai2   ta1,6
14522,我 刚才 说,wo3   gang1 cai2   shuo1,6
15827,在 刚才,zai4   gang1 cai2,6
16329,着 刚才,zhe   gang1 cai2,5
16706,你 刚,ni3   gang1,5
17005,自己 刚才,zi4 ji3   gang1 cai2,5
18325,刚 开始,gang1   kai1 shi3,5
18329,刚 给,gang1   gei3,5
18347,刚才 发生 的 事,gang1 cai2   fa1 sheng1   de   shi4,5
18348,刚才 一直 在,gang1 cai2   yi4 zhi2   zai4,5
18360,刚才 看见,gang1 cai2   kan4 jian4,5
18649,我 刚才 在,wo3   gang1 cai2   zai4,5
19816,哈利 刚才,ha1 li4   gang1 cai2,5
19817,哈利 刚刚,ha1 li4   gang1 gang1,5
