Order Number,Item,Pinyin,Frequency
71,盯 着,ding1   zhe,275
481,地 盯,di4   ding1,80
498,地 盯 着,di4   ding1   zhe,78
1046,盯 着 哈利,ding1   zhe   ha1 li4,48
1349,盯 着 他,ding1   zhe   ta1,39
1561,眼睛 盯,yan3 jing1   ding1,35
1602,眼睛 盯 着,yan3 jing1   ding1   zhe,34
4056,地 盯 着 哈利,di4   ding1   zhe   ha1 li4,16
4146,哈利 盯 着,ha1 li4   ding1   zhe,16
4317,哈利 盯,ha1 li4   ding1,16
5028,目不转睛 地 盯,mu4 bu4 zhuan3 jing1   di4   ding1,14
5181,目不转睛 地 盯 着,mu4 bu4 zhuan3 jing1   di4   ding1   zhe,14
5781,盯 着 那,ding1   zhe   na4,13
6433,地 盯 着 他,di4   ding1   zhe   ta1,12
7522,仍然 盯,reng2 ran2   ding1,10
7526,仍然 盯 着,reng2 ran2   ding1   zhe,10
8158,眼睛 盯 着 哈利,yan3 jing1   ding1   zhe   ha1 li4,9
9062,都 盯,dou1   ding1,9
9663,死死 盯,si3 si3   ding1,8
10467,死死 盯 着,si3 si3   ding1   zhe,8
10809,在 盯,zai4   ding1,8
10832,的 眼睛 盯,de   yan3 jing1   ding1,8
10834,的 眼睛 盯 着,de   yan3 jing1   ding1   zhe,8
11470,一直 盯 着,yi4 zhi2   ding1   zhe,7
11476,一直 盯,yi4 zhi2   ding1,7
12471,他 盯,ta1   ding1,7
12472,他 盯 着,ta1   ding1   zhe,7
12585,都 盯 着,dou1   ding1   zhe,7
12902,在 盯 着,zai4   ding1   zhe,7
13041,盯 着 他 看,ding1   zhe   ta1   kan4,7
13042,盯 着 他 的,ding1   zhe   ta1   de,7
13043,盯 着 哈利 的,ding1   zhe   ha1 li4   de,7
13426,罗恩 盯,luo2 en1   ding1,6
13861,罗恩 盯 着,luo2 en1   ding1   zhe,6
15417,死死 地 盯,si3 si3   di4   ding1,6
15418,死死 地 盯 着,si3 si3   di4   ding1   zhe,6
16185,盯 着 罗恩,ding1   zhe   luo2 en1,6
16186,盯 着 自己,ding1   zhe   zi4 ji3,6
16187,盯住 了,ding1 zhu4   le,6
16259,眨 不 眨 地 盯,zha3   bu4   zha3   di4   ding1,5
16260,眨 不 眨 地 盯 着,zha3   bu4   zha3   di4   ding1   zhe,5
16266,眨 地 盯 着,zha3   di4   ding1   zhe,5
16267,眨 地 盯,zha3   di4   ding1,5
17108,不 眨 地 盯 着,bu4   zha3   di4   ding1   zhe,5
17109,不 眨 地 盯,bu4   zha3   di4   ding1,5
19949,一 眨 不 眨 地 盯,yi1   zha3   bu4   zha3   di4   ding1,5
19971,死死 盯 着 哈利,si3 si3   ding1   zhe   ha1 li4,5
20972,盯 着 地图,ding1   zhe   di4 tu2,5
20973,盯 着 小,ding1   zhe   xiao3,5
20974,盯 着 他们,ding1   zhe   ta1 men,5
