Item,Frequency
난리 났어,41
잘 쓰는,41
여기에 있어야,41
없다고 생각하는,41
전 그렇게 생각하지,41
도착할 때,41
더 오면,41
그게 끝이,41
몰라요 네,41
나 기분,41
남편을 죽인,41
결과가 어떻게,41
안 불렀어,41
되죠 하지만,41
그런 순간이,41
같이 지내고,41
수 없이 많은,41
어떻게 생겼는데,41
데 도움이 될 거야,41
여기 왔다,41
못 본 거야,41
빨리 날,41
있고요 그,41
좀 가지러,41
생각을 하니,41
그런 표정을,41
얼마나 사랑했는지,41
이유를 알겠네요,41
말고 나한테,41
아직 잡히지,41
아직 그럴,41
맙소사 누가,41
아니면 한,41
치러야 해요,41
눈 떼지,41
하나만 들어줘,41
뭐로 보는,41
시간이 지남에 따라,41
줄 알겠지만,41
향해 경례하고 있네요,41
그뿐 아니라,41
요즘 젊은,41
한 짓에 대한,41
거 넌,41
이렇게 할 수,41
잠 좀 자자,41
보이고 싶어,41
해주셔서 감사합니다,41
이 학교가,41
난 상처,41
내 돈 내놔,41
밖에 없는데,41
못 읽어,41
알지만 우린,41
나타날 거예요,41
잘 안 보여,41
나에게 다시,41
때문이야 내,41
뗄 거야,41
의식을 잃고,41
얘기 꺼내지,41
가자 같이,41
경례하고 있네요,41
다시 돌아가야,41
내 옷은,41
나 총,41
감사의 말씀을,41
있었던 것은,41
또 혼자,41
지난번에 내가,41
다 봤는데,41
훔치는 거야,41
같이 먹어,41
다스릴 수,41
꿈에도 생각,41
정말 고마웠어요,41
나도 줘,41
그는 그것에 대해,41
이렇게 말합니다,41
말이야 방금,41
말하는게 아니야,41
네가 상관할 바,41
자리를 잡고,41
있는 일은 아무것도,41
좋은 계획,41
하나도 없었어,41
깊고 어두운,41
닥터 로빈스,41
두 팀으로,41
알았으면 해서,41
돈 없는,41
내 거니까,41
뭐가 이상해,41
우리 예쁜이,41
다 됐지,41
내 직업,41
달러의 가치가,41
직접 한,41
아빠가 좀,41
물론 당신,41
했을 때는,41
돼 좋은,41
아니에요 이게,41
말이야 이걸,41
같군요 하늘의 태양은 미소를,41
죽였어 그,41
항상 그랬어요,41
뭔가 잘못된 것,41
현재 위치는,41
달 됐어요,41
일하는 사람들,41
게 아냐 내가,41
누가 말 좀,41
필요해 나도,41
빨리 끝낼,41
털 많은,41
날 믿어라,41
다들 그렇지,41
같이 와줘서,41
난 친구를,41
여러분 우리,41
정말 최악의,41
그래 엄마가,41
원해 그리고,41
그럴 걸,41
것 같아 그렇게,41
니 지금,41
우리는 그렇지 않다 당국에,41
그래서 우리를,41
믿을 수 없네요,41
씨 말로는,41
이 뒤에,41
그는 거짓말을,41
당신을 잃을,41
아빠가 나한테,41
네 죄송해요,41
거야 아니요,41
얼마나 똑똑한지,41
다 해도,41
뭘 원하는 거지,41
상관없어 그냥,41
이미 얘기했잖아,41
답장 안,41
빨강 머리,41
했어 알아,41
한 번 생각해,41
좋은 사람이죠,41
당신의 이름은,41
목격자가 있어요,41
말해봐 난,41
그 질문에 대한,41
네 다리,41
전해 줄래,41
어차피 곧,41
반응이 없어요,41
우리를 향해 경례하고 있네요,41
그거보다 더,41
굉장한 걸,41
필요 없지만,41
날 구하려고,41
계속 잘,41
팔면 안,41
바라는 것은,41
행동을 할,41
거야 말해,41
그럼 니가,41
또 널,41
그냥 생각해,41
안 타고,41
이야기를 나누었다,41
우리가 아니야,41
얼씬도 하지 마,41
애널리스 키팅,41
거에요 그래서,41
했어 오,41
당신 인생에,41
사람들의 환호,41
한번 해볼까,41
다 자네,41
한 명이었어,41
안 좋으니까,41
기분 알아요,41
겁니다 맞아요,41
사람은 나,41
우리가 이긴,41
들어본 적 있어요,41
눈치챌 거야,41
뭔가 숨기고 있어,41
이 몸을,41
더 편할,41
게임 하는,41
치울 수,41
돈을 받아,41
달라고 했잖아,41
주세요 뭐,41
쿠델리아 아이나,41
내 생각엔 그녀가,41
한단 말이에요,41
선을 넘지,41
그럴 사람,41
친구들 모두,41
믿어야 한다,41
어디 한번 보자,41
거 없어 난,41
없이 갑자기,41
있나 봅니다,41
할 수는 없다,41
아플 때나 건강할,41
너에게 말했다,41
이유가 있어야,41
없어 집에,41
미안하지만 이,41
남자를 본,41
함께 살 수,41
가고 있잖아,41
도움이 되겠지,41
그를 데리러,41
