Item,Frequency
사냥을 하러,10
사냥을 할,10
사냥을 해야,10
같아 많이,10
내쫓을 거야,10
교회의 종이 말하네,10
교훈 삼아,10
일이 생길 때마다,10
교훈을 얻었어요,10
사는 게 다 그렇지,10
사는 게 좋아요,10
낸 줄,10
낸 후,10
일이 아니군요,10
사는 네,10
사는 데도,10
낸시를 끌고,10
일이 아니란다,10
사는 삶,10
사는 세상을,10
구 선생의,10
낼 거지,10
일이 아니야 이건,10
사건 맡고,10
사는 이유가,10
낼 것입니다,10
구걸하러 온,10
기회를 다,10
낼 수 없어요,10
낼 수 있고,10
구경 권총을,10
같아 뭐 하는 거야,10
막는 겁니다,10
사다 준,10
낼 수 있도록,10
사다 줄까요,10
낼 수 있었다,10
구경 잘 했소,10
낼 수 있을 것,10
사드르 시티에서,10
막는 사람은,10
일이 어떻게 될지,10
낼 필요 없어,10
사라져 버렸다,10
집으로 돌아왔고,10
사라져 줘,10
같아 미안하지만,10
기회를 만들어,10
사라졌다는 거야,10
못하는 사이에,10
사라졌다는 게,10
냄새 나서,10
사라졌어 내,10
냄새 난다고,10
사라졌어요 그래서,10
사라졌어요 하지만,10
냄새 맡았어,10
구경시켜 줄,10
사라졌죠 제,10
사라지게 돼,10
냄새 맡지,10
구경을 하고,10
사라지는 거예요,10
기회를 얻었다,10
사건 있잖아요,10
사라지지 않았다,10
같아 보이는군,10
구경할 거야,10
사라진 거라고,10
냄새가 나나,10
사라진 줄 알았는데,10
일이 일어나고 있는 거죠,10
사라질 리가,10
냄새가 나지만,10
사라질 수는,10
사라질 수도 있어,10
냄새가 난다고요,10
같아 보일,10
냄새가 날 거야,10
일이 일어나고있는거야,10
사람 간,10
안 받겠습니다,10
일이 일어나는 건지,10
일이 일어나는 거지,10
사람 곤란하게,10
구급차 부를까요,10
사람 괜찮은,10
사람 구실을,10
사람 구할,10
사람 그 사람이,10
사람 그녀는,10
사람 그녀가,10
사람 그녀를,10
구급차 사이렌 소리,10
사람 기억나요,10
구급차 안,10
사람 내게 두근거리게,10
사람 내게 두근거리게 한,10
구급차 좀 보내주세요,10
구급차 좀 불러 주세요,10
같아 손에,10
일이 일어날지 말이야,10
사람 뒤에,10
사람 또 있나,10
구급차를 부를게요,10
냄새를 풍기는,10
사람 많은 데서,10
냈어 그,10
사람 말 좀,10
뭔가 잘못됐군,10
일이 일찍,10
이제 끝났어 이제,10
같아 아무도,10
냉각 시스템을,10
냉각 시스템이,10
일이 있는 거죠,10
일이 있는 건지,10
사람 뭐하는,10
냉정하게 생각해,10
사람 보여요,10
구두 소리 이어진다,10
사람 본 적 있습니까,10
냐 냐 냐,10
기회를 주는 거지,10
사람 사랑해,10
너 가만 안 둬,10
사람 생각도,10
사람 세,10
너 감기,10
너 갑자기 왜,10
구류 중인,10
일이 있어 내가,10
너 같은 녀석이,10
사람 아니오,10
사람 아닙니까,10
사람 아무나,10
막을 거라고,10
