Item,Frequency
음식 나왔다,5
따지고 보면 다,5
음식 때문에 고군분투하던 때는,5
음식 때문에 고군분투하던,5
따지는 것,5
따지고 보면 네,5
음식 맛을,5
음식 먹을,5
따지지 말자,5
걸 가져올,5
가끔 모든,5
가끔 머리가,5
음식 사 왔어,5
따지지도 말고,5
따지지 않을,5
음식 시켜,5
음식 얘기를,5
음식 쓰레기,5
음식 솜씨,5
그만 나가시죠,5
따질 때,5
음식 좀 봐,5
음식 좋아하세요,5
음식 좀 갖다,5
음식 준비해,5
음식 준비를,5
따질 시간이,5
따질 시간 없어요,5
그만 나가죠,5
가끔 못,5
음식 파는,5
딱 거기,5
딱 감이,5
음식과 옷을,5
음식과 저희에게 강복하소서 우리,5
딱 걸렸는데,5
그만 나가주시죠,5
음식도 물도 없고,5
음식도 먹지,5
음식도 다,5
음식도 잘,5
음식물 반입,5
음식도 좀 있고,5
걸 가졌구나,5
걸 가져왔지,5
가끔 무슨,5
가끔 모든 게,5
음식물 쓰레기를,5
음식에 관해,5
딱 그거야 러브스토리 제대로,5
딱 그거야 러브스토리,5
음식에 대해서,5
음식에 대해선,5
딱 그때,5
딱 그게,5
그만 나와요,5
음식으로 인해 몸에,5
음식으로 인해 몸에 변화가,5
음식으로 인해,5
음식에 손을,5
걸 가졌는데,5
음식은 먹지,5
음식은 더,5
음식은 왜,5
딱 기다려라,5
음식은 정말,5
음식은 충분히,5
음식을 가져왔어,5
음식은 충분해요,5
딱 기다리고 있어,5
그만 낭비해,5
걸 가졌네,5
음식을 구하러,5
음식을 너무 많이,5
음식을 구해,5
딱 꼬집어 말하기,5
음식을 만드는,5
딱 내 스타일인데,5
그만 너무,5
걸 가졌지,5
음식을 많이,5
딱 낸다,5
음식을 먹고 싶어요,5
딱 내가 원하던,5
걸 가족이,5
가끔 보는,5
가끔 미친,5
음식을 좋아하고,5
음식을 잔뜩,5
음식을 주는,5
음식을 좋아하는,5
음식을 위해,5
딱 두 개,5
음식을 찾으러,5
음식을 찾아,5
음식을 찾고,5
딱 둘,5
음식이 매우,5
딱 들어맞는 게,5
그만 놔요,5
그만 놔 줘,5
그만 놀려라,5
음식이 아니에요,5
음식이 아니야,5
음식이 얼마나,5
음식이 왜,5
딱 들켰네,5
딱 들으면,5
딱 들어맞아요,5
음식이 있고,5
음식이 있을,5
음식이 있어,5
딱 딱 딱 딱,5
그만 눌러,5
음식이나 물,5
음식이 하나도,5
음악 그거,5
딱 맞겠네요,5
딱 떨어지게,5
걸 가지고 있지,5
걸 가지고 있었어,5
음악 다시,5
음악 레슨,5
음악 들을까,5
그만 도망쳐요 우리를 죽게,5
그만 도망쳐요 우리를,5
음악 선생님이시잖아요 음악 얘긴,5
음악 선생님이시잖아요 음악,5
음악 선생님이시잖아요,5
딱 맞는다고,5
딱 맞아떨어져,5
그만 돌아가는 게,5
그만 돌아가는,5
그만 도망쳐요,5
음악 얘긴 할,5
음악 얘긴 할 수,5
음악 얘긴,5
음악 없는,5
음악 업계에,5
딱 맞았어요,5
음악 이어진다,5
딱 맞아서,5
음악 좀 줄여,5
