Item,Frequency
다 한 번씩,5
아만다 클라크에게,5
다 한꺼번에,5
다 한 후에,5
다 한 것뿐이에요 하지만,5
아만다에 관한,5
아만다를 찾고,5
아만다를 위해서,5
아만다에 대해,5
아만다에 대한,5
아만다의 아버지,5
다 한다니까 나도 네가,5
다 한다니까 나도,5
다 한 것뿐이에요,5
그냥 게임이라고,5
그냥 게이,5
다 할 수 있다는,5
아메리칸 익스프레스,5
거기에 어떤 사회적 효용이,5
거기에 어떤 사회적,5
아멘 그럼,5
다 할겁니다,5
다 할 수는 없어요,5
아멘 안녕하세요,5
아멘 안녕,5
아멘 아멘 아멘 아멘,5
아멘 은총이 가득하신,5
아멘 자,5
아멘 은총이,5
다 핥아,5
그냥 결국,5
아멜리아 몸 조심 하렴,5
아멜리아 미안해요 객관적으로,5
아멜리아 미안해요,5
아멜리아 몸 조심,5
아멜리아 몸,5
아멜리아에게 말을 걸어,5
아멜리아에게 말을,5
아멜리아를 찾고,5
아몬드 냄새가,5
아모르트 신부님을,5
아멜리아에게 말을 걸어 항상,5
아멜리아 미안해요 객관적으로 본,5
다 함께 있어 할,5
아무 가치 없어,5
다 합해서,5
아무 감정도 없어,5
아무 감정도 안,5
그냥 고등학교,5
그냥 계획이,5
그냥 계좌,5
다 해 봤어,5
아무 걱정 없어,5
그냥 고맙다는 말을,5
아무 걱정할 거 없어,5
아무 걱정할 거,5
아무 걱정하지 말고,5
아무 것도 만지지 마요,5
다 해결됐고,5
그냥 고양이가,5
그냥 고맙다고 말하고,5
거기에 없었고,5
아무 것도 받지,5
아무 것도 못 봤어,5
다 해결됐죠,5
다 해결될 거라고,5
그냥 공원에,5
아무 것도 안 했어,5
아무 것도 얻지,5
아무 것도 얘기,5
다 해결할 거예요,5
다 해결하고,5
그냥 공동,5
아무 것도 없어 넌,5
그냥 괜찮아요 사랑한다,5
아무 것도 없잖아,5
다 해낸,5
다 해군,5
아무 결과도,5
아무 계획 없어,5
다 해냈어요,5
그냥 구경하러,5
거기에 이상한,5
거기에 이끌리고 그게 우릴,5
거기에 이끌리고 그게,5
다 해놨어,5
아무 관계가 없다는,5
다 해명할게요,5
그냥 구석에,5
그냥 구멍일 줄 알았어요,5
그냥 구멍일 줄,5
아무 관련이 없는,5
다 해봐야죠,5
그냥 궁금한 게,5
그냥 굴러,5
그냥 구멍일,5
아무 기억도 없어,5
다 해봤죠,5
아무 꿈도,5
아무 기억이 안 나,5
아무 날이나,5
다 해야죠,5
다 해야 했죠 킵은,5
아무 냄새도 안 나,5
다 해주면,5
다 해야 했죠,5
그냥 궁금해서 묻는 건데,5
거기에 있는지도,5
거기에 이끌리고,5
아무 능력도,5
아무 느낌이 안,5
아무 대답,5
다 해준,5
아무 데도 가지 않아,5
아무 데도 못 간다,5
아무 데도 못 가니까,5
다 했군,5
다 했고요,5
그냥 그 사람들한테,5
다 했나요,5
다 했군요,5
아무 데도 안 갔어요,5
그냥 그 자리에서,5
아무 데서나 살 수,5
아무 데서나 살,5
아무 도움 없이,5
다 했단,5
그냥 그 안에,5
그냥 그 말을,5
아무 때나 갈,5
아무 돈도,5
아무 때나 할 수,5
아무 때나 할,5
아무 때나 와서,5
아무 도움이 못,5
아무 말 말라고,5
다 했어요 이제,5
다 했어 좋아,5
아무 말 안 했는데요,5
아무 말 안 했지,5
그냥 그놈,5
아무 말 않는,5
아무 말 않고,5
아무 말 없던데,5
아무 말 안했어,5
아무 말 하지 마세요,5
다 행복할 수,5
그냥 그녀와,5
그냥 그것을,5
아무 말도 말아요,5
다 헛소문이야,5
아무 말도 안 하겠어요,5
아무 말도 안 하죠,5
다 헷갈려요 그래서,5
다 헷갈려요,5
다 헛소리였어,5
다 현장에,5
다 혼자서,5
다 형편없어요,5
다 헷갈려요 그래서 아무,5
그냥 그랬을,5
아무 말도 안할거야,5
아무 말도 안하고,5
아무 말도 없는,5
다 확보해,5
다 확인하는,5
다 확인한,5
다 확인하면,5
그냥 그러라고,5
거기에 있었습니다,5
다 확인해봐,5
아무 말도 하지 않는,5
그냥 그런 거,5
그냥 그러면,5
거기에 있었습니까,5
거기에 있었다는 걸,5
다 회복한,5
아무 말씀 안 하셔도,5
다 훑었는데,5
그냥 그런 느낌이,5
거기에 있었잖아,5
아무 말을,5
아무 말이나 하지,5
아무 말이라도 좀 해,5
아무 말이나 해요,5
다 휴가,5
다 훔쳐갔어요,5
아무 문제 없네,5
아무 맛이,5
아무 문제 없는데,5
다가 아니거든,5
다가 아냐 겉모습이 전부예요,5
다가 아냐 겉모습이,5
아무 문제 없었죠,5
아무 문제 없었을,5
아무 문제 없었지,5
아무 문제 없을거야,5
다가 아니랍니다,5
다가 아니라고요,5
아무 문제도 없고,5
다가 아니에요 그럼,5
