Item,Frequency
우식이 살짝,8
못 간다고 해,8
나왔으니까 말인데,8
좋아 닥터,8
게 취미예요,8
좋아 당신을,8
나왔으면 좋겠어요,8
못 갈 겁니다,8
좋아 둘 다,8
좋아 들어봐,8
좋아 들어가,8
좋아 따라와,8
좋아 마음대로,8
못 갔는데,8
좋아 무슨 일이야,8
좋아 뭐 하는,8
게 탄로,8
좋아 미안해요,8
못 갔지만,8
못 갖는,8
못 건너,8
나요 그래요,8
좋아 보이더라,8
못 건들게,8
좋아 보이지 않는다,8
나요 나도,8
프리다 개츠가,8
게 틀림없다,8
좋아 새,8
프리아크 보험,8
좋아 서로,8
그리고 나서 이,8
봉투가 있을,8
프린세스 캐럴린이,8
나요 무슨,8
감사합니다 아가씨,8
했군요 네,8
좋아 아침에,8
좋아 안녕 안녕,8
나요 우리,8
좋아 어차피,8
좋아 엄마는,8
나요 좀,8
배 아프다고,8
못 그려서,8
좋아 예,8
우연의 일치입니다,8
좋아 오래,8
좋아 요즘,8
좋아 우리의,8
좋아 이건 어때,8
못 꿨던,8
내 돈을 원해,8
가죽을 벗긴 다음,8
좋아 있지,8
게 필요했어요,8
좋아 자넨,8
못 나가는 거,8
좋아 잠시,8
했는데 가끔,8
못 나가잖아요,8
좋아 정말 미안해,8
좋아 정말 좋아,8
우연히 마주쳤어,8
좋아 제길,8
좋아 죽겠네요,8
좋아 지금까지,8
못 나왔어요,8
우연히 미래에 가게 됐고,8
못 내려가,8
못 내리는,8
좋아 필요한,8
좋아 하고,8
좋아 하지만 넌,8
좋아 한 번 더,8
나은 방법은,8
좋아 형,8
좋아도 그렇지,8
좋아서 계속,8
좋아서 그러는,8
가중 폭행죄로,8
좋아서 여기,8
좋아서 온,8
좋아서 이러는 줄 알아,8
게 하나도 없다고요,8
좋아서 있는,8
게 하나도 없습니다,8
좋아서 하는 거야,8
나은 사람이 되는,8
우연히도 제가,8
피 묻히기,8
좋아야 해,8
좋아요 가서,8
좋아요 갑니다,8
좋아요 거기서,8
나은 삶,8
듣고 있었던,8
고민할 필요,8
피 좀 봐,8
못 대고,8
나은 선택을,8
가지 가능성이 있어,8
좋아요 당장,8
피가 고였어,8
피 흘리다,8
좋아요 둘,8
못 도울,8
못 돌려줘,8
좋아요 많은,8
게 한두 개가,8
나은 세상을 위한,8
게 한두 번도,8
좋아요 뭐라고,8
좋아요 서로,8
못 돌아왔지,8
좋아요 술,8
좋아요 시간,8
좋아요 실례합니다,8
게 핵심이야,8
좋아요 어느,8
나은 환경,8
못 되나,8
봐 겁이 나요,8
좋아요 어쨌든,8
피가 묻어 있었어요,8
좋아요 여보세요,8
가지 걸리는,8
게 행운인,8
피가 사방으로,8
좋아요 우선,8
못 드렸는데,8
좋아요 잘 가요,8
좋아요 잠시만요,8
좋아요 저녁,8
좋아요 절,8
못 듣겠네요,8
게 화가 나,8
못 듣는다,8
게 확실하군,8
좋아요 좋네요,8
나을 것도,8
우정이 더,8
그리고 난 우리가,8
좋아요 커피,8
