Item,Frequency
배지와 총을,19
용서 못 해요,19
할 일이 없어서,19
안 사귀어,19
여자친구 있어,19
놔야 해요,19
이렇게 모인,19
못 팔게,19
대한 것이,19
살 수 있는 유일한,19
계획은 뭐지,19
이렇게 밖에,19
남자 그의,19
돈 가져왔어,19
다른 공격을,19
나가요 당장,19
것을 돕기,19
필요 없어서,19
거 말이다,19
당신을 만나지,19
우리 가족 모두,19
그렇고 하지만,19
누가 우리에게,19
무슨 일이 있었냐고,19
자리로 가서,19
죄를 인정하고,19
그렇구나 그래서,19
될 것이,19
그냥 물어봐,19
우리 같은 사람을,19
많을 테니까,19
저 기억하시죠,19
저 꼬마는,19
잘 버틸,19
우리 고양이,19
문제가 있거든,19
될 때마다,19
저 말입니까,19
가자 하지만,19
해결할 수 있을 것,19
어떻게 해줄,19
거야 좋은 생각이,19
그렇군요 내,19
거 말하는,19
그렇군요 무슨,19
법을 몰라,19
분 여기,19
우리 꽤,19
똑똑한 여자,19
건 생각도 못,19
죄송합니다 너무,19
붉은 용은,19
친구 진짜,19
유력한 용의자는,19
우리 능력,19
과거를 잊고,19
매우 비싼,19
있었던 건데,19
필요가 없게,19
식사 좀,19
우리 동료를,19
아버지여 이름이,19
저것 좀 보세요,19
저게 무슨 소리야,19
것을 우리가,19
갖다 줘야,19
물론 두,19
이렇게 심각한,19
우리 둘 뿐이야,19
늘 모든,19
후 스트레스 장애를,19
대한 새,19
우리 둘밖에,19
얼굴에 난,19
나는 괜찮아요,19
아 그렇지,19
더 구할 수,19
건 쉽지 않아,19
네가 사라진,19
그렇다 쳐,19
될 줄 알았다,19
여전히 우리의,19
괜찮아 방금,19
못 한다는 거야,19
말이야 내가 널,19
날이 밝는,19
바쁜 줄,19
거 먹을,19
될 필요,19
그런지 모르겠지만,19
필요가 있나요,19
자동차 열쇠,19
그렇다고 당신이,19
나카타 씨,19
우리 머리를,19
우리 멋진,19
될거야 네,19
될거야 네가,19
혼자 있으면 안 돼,19
우리 집에 있어,19
병원에 있습니다,19
붙어 보자,19
해 준 거,19
될까 봐요,19
저는 이번,19
우리 모두를 죽일 거야,19
날 사랑하지 않는,19
우리 목숨은,19
정말 이대로,19
될지 모르는,19
죄인을 위하여,19
신경 쓰라고,19
말이야 넌 블랙리스트에 올랐어,19
우리 뭔가,19
될지 안,19
저도 모르는,19
말이야 넌 블랙리스트에,19
한 부,19
아 제가,19
아버진 내가,19
우리 발,19
지난 주엔,19
지난 주에는,19
병원으로 옮겨야,19
거다 그러니까,19
우리 부모님께,19
함께 말이야 나는,19
고양이 밥,19
우리 부서의,19
수 있는 방법이 있을,19
우리 비행기는,19
병원 좀,19
것도 많아,19
알았어 이리 와,19
보이지 않는군요,19
일을 저질렀어,19
분이 아니야,19
누가 말한,19
건 아냐 그냥,19
됩니다 이미,19
됩니다 이제,19
지난 화요일,19
우리 삼촌도,19
초자연 현상,19
