Item,Frequency
좀 알아봐 주세요,14
실수를 했다고,14
우린 총을,14
좀 어려울 것,14
우린 최선을 다했어,14
드릴게요 그,14
우린 친구도,14
명이 죽는,14
갈 겁니까,14
기다려 왔어요,14
우린 친구였잖아,14
나온 거요,14
누구나 그럴 수,14
좀 웃기지,14
몰라도 되는,14
드릴게요 안,14
싶은 거 있니,14
말하길 그녀는,14
아이고 이런,14
몰라도 이젠,14
최고의 한,14
그에 상응하는,14
걸 달라고,14
접근하기 위해서,14
우린 하나가,14
우린 하늘에서 빛나는,14
방에 가두고,14
봐 하나도,14
함께 당신의,14
팔려고 했어요,14
할지도 모르지만,14
무서운 얘기,14
좀 주실,14
몰라요 두,14
그래야 당신,14
수 있어 강력,14
해줘야 할 것,14
남자는 절대,14
고맙습니다 여기서,14
볼게요 내가,14
우린 해결할,14
네가 없으니,14
우린 행복한,14
우린 할 일을,14
죽여버리고 싶어요,14
좀 창백해,14
우린 형제잖아,14
걸 줘요,14
드세요 네,14
총알이 박힐,14
믿을 수가 없어서,14
우린 훨씬,14
싶은 다른,14
나한테 할 말이 있어,14
거 없거든,14
드시고 싶은,14
죽여야 할지도,14
좀 하려,14
몰랐던 것 같아,14
우릴 구했어요,14
몰랐어 그게,14
좀 한 거야,14
표현하는 건,14
몰랐어 널,14
고맙습니다 좀,14
당신의 은행,14
눈 마주치지 마,14
나와 나의,14
좀 해 주면,14
좀 해 주시겠어요,14
거 없냐고,14
싶은 비밀이,14
그리고 나는 그녀가,14
좀 해봐라,14
같군 좋아,14
푹 빠졌다고,14
나와 똑같이,14
몰랐을 리가,14
푹 자요,14
게 좋은 생각,14
좀 힘든데,14
해칠 거라고,14
잘 알고 있지만,14
공격하지 마,14
그리고 나는 당신을,14
그리고 나는 더,14
어머니가 주신,14
든 여자,14
풀릴 거라고,14
게 좋을 거야 아니면,14
나와 있고,14
싶은대로 해,14
그렇게 할 것,14
몸 낮춰,14
풀어 줄게요,14
몸 속에서,14
그것만으로는 충분하지,14
고맙지만 우린,14
해피 추수감사절,14
작업 걸어,14
이 메시지가,14
건 질색이야,14
우릴 여기로 데려온,14
함께 있다는 걸,14
고맙지만 지금,14
거 없어 그,14
품에서 영원히,14
하잖아요 하지만,14
계속하고 싶어,14
다른 언어로,14
듣고 나니까,14
봅니다 하지만,14
건 창피한,14
풍족한 거리에선,14
몇 가지 질문을 할,14
몸을 맡기고,14
가죠 그래,14
가죠 네,14
몸이 두,14
내가 맡아,14
좋다 응,14
나왔습니다 맛있게,14
나도 볼 수,14
좋다고 했잖아요,14
이번 크리스마스는,14
보여드릴 게 있습니다,14
프랭클린 씨,14
우습게 보면,14
그리고 나서 난,14
방향 감각을,14
좋아 그만,14
그리고 나는 그들에게,14
정도는 감당할 수,14
못 가지고,14
건 처음이었어,14
내가 그녈,14
얻은 것 같다,14
죽으면 돼,14
앞으로 다신,14
이 목록을,14
듣고 싶지 않은,14
싶지 않아요 알았어요,14
무섭기도 하고,14
이번생은 처음이라 이민기,14
프리다 개츠,14
건 처음이지,14
봉팔이 후배,14
나요 이,14
못 구하고,14
당신의 일,14
죽으면 네,14
그리고 난 계속,14
정도로 중요한,14
당신을 지켜 줄,14
눈물 한 방울,14
배 탈,14
좋아 첫,14
몇 군데나,14
몇 군데에,14
좋아요 가자,14
못 느꼈는데,14
