Item,Frequency
어찌나 좋은지,5
어찌하실 겁니까,5
어찌하면 좋습니까,5
대해서 꽤,5
어찌할 바를 몰랐어요,5
어찌할 줄,5
어찌할 바를 모르겠어,5
어차피 갈 거면 그냥,5
어차피 가야,5
어차피 가봐야,5
대해서 널,5
거야 해변에,5
어차피 갈 데도,5
어차피 결국엔,5
대해서 더 많이,5
대해서 당신,5
어차피 그렇게 될,5
어차피 그럴,5
어차피 나쁜,5
대해서 들어본 적,5
어차피 날 죽일,5
대해서 만약,5
그랬는데 근데,5
거야 해산,5
어차피 널,5
어차피 담배,5
어차피 달라질,5
어차피 다 죽은,5
대해서 말씀 좀,5
대해서 말이야 그건,5
어차피 두,5
어차피 돈은,5
그랬는데 이,5
어차피 못 들어요 브랜드,5
어차피 못 들어요,5
그랬는데 저,5
거야 행복하게,5
거야 해피,5
어차피 별로,5
어차피 뭐,5
대해서 말이야 그의,5
어차피 아무 데도,5
어차피 시간,5
어차피 아무 데도 못,5
어차피 세상은,5
대해서 말이야 그리고 나는,5
어차피 오늘은,5
어차피 여자,5
어차피 언젠가는,5
어차피 오래 못 살,5
어차피 우리도,5
어차피 우리를,5
대해서 말이야 알았어,5
대해서 말이야 뭐,5
어차피 이럴,5
대해서 말이야 왜,5
대해서 말이야 무슨,5
어차피 이젠,5
어차피 이번,5
어차피 이미,5
어차피 저렇게,5
어차피 잘 안,5
그랬는지 안다,5
그랬는지 설명이,5
어차피 죽을 거,5
어차피 죽을 거라면 분노의,5
대해서 말하려고,5
대해서 말하는거야,5
어차피 피할,5
어차피 집에,5
어차피 해야,5
어처구니가 없어,5
대해서 말해줘,5
대해서 말해준,5
거야 현명한,5
대해서 몇가지,5
대해서 말했어,5
대해서 모든 걸,5
대해서 모두,5
거야 현실을,5
대해서 몰라,5
억 년간,5
억 년 전의,5
억 달러 가치의,5
대해서 물어볼,5
거야 현장에서,5
억 달러면,5
거야 협곡을,5
거야 혈액,5
대해서 사과하고,5
억 명의 사람 중에서,5
억 명의 사람,5
그랬는지도 모르지,5
그랬는지는 모르지만,5
대해서 설명,5
거야 협곡을 지나며 기름통을,5
거야 협곡을 지나며,5
억 인구와,5
억 인구,5
억 엔을 회수해,5
억년 동안,5
억만 있으면,5
대해서 아는 건,5
대해서 설명을,5
억압받는 자를,5
억만장자가 되는,5
억양을 흉내,5
대해서 아무것도 몰라,5
대해서 아시나요,5
그랬다 왜,5
그랬다 다시,5
그랬다 넌,5
그랬다 난,5
억울한 건,5
억울한 거,5
억울하면 너도,5
대해서 안,5
대해서 아시는,5
억울해서 못,5
대해서 알 수,5
대해서 안다고,5
그랬다 해도,5
억제하고 있어,5
억제 시스템이,5
억제하기 위해서,5
대해서 알고 있어요,5
억지 부리지 마세요,5
대해서 알아봐,5
억지로 내,5
억지로 끌려온,5
그랬다간 후회할 텐데,5
그랬다간 네,5
그랬다 정말,5
그랬다 그리고,5
억지로 먹인,5
억지로 말하게,5
억지로 바꿀 순 없어,5
억지로 바꿀 순,5
억지로 시켜서,5
대해서 얘기 좀 해,5
그랬다고 들었어,5
대해서 얘기좀,5
억지로 여기,5
억지로 일을,5
대해서 얘기하러,5
그랬다고 말하는,5
그랬다고 누가,5
대해서 얘기하려고,5
억지로 할 필요 없어,5
그랬다고 말한다,5
그랬다고 말한,5
언 채로,5
대해서 얘길,5
언급도 없다,5
대해서 어떻게 생각하는지,5
그랬다고 말해줘,5
거야 호텔로,5
거야 형의,5
언급되지 않을,5
