Item,Frequency
실례할게요 여기,5
누구 안에,5
실례합니다 방해해서,5
실례합니다 무슨 일이죠,5
누구 얼굴을,5
실례합니다 잠깐,5
실례합니다 이거,5
실례합니다 저희는,5
누구 였나,5
누구 여기,5
그걸 모두에게,5
거 싫어하는 줄,5
누구 온다,5
누구 오기로 했어요,5
누구 올 사람 있어,5
누구 올 사람,5
그걸 모르는 것 같아,5
누구 왔다,5
실리 부스에요,5
그걸 모르는지,5
실리콘 놀이터는,5
누구 의사,5
그걸 모르는 사람도,5
거 싫어하지,5
실린 기사,5
실린 게,5
실린 건,5
실릴 겁니다,5
실마리를 찾는,5
실마리가 있을,5
누구 있는,5
그걸 모르잖아요,5
실마리를 풀,5
실마리를 찾을 수,5
실망 많이,5
누구 자식인지,5
실망 안 시킬,5
누구 잘못도 아니야,5
실망 안 할 거야,5
실망만 안겨,5
누구 잘못도 아니죠,5
누구 잘못도 아니에요,5
거 싫어합니다,5
거 싫어할 거예요,5
실망시켜 드리지 않겠습니다,5
실망스러울 거야,5
실망스러운 건,5
실망시켜서 죄송합니다,5
누구 잘못이죠,5
실망시키는 구나 교수님 덕분에,5
실망시키는 구나 교수님,5
실망시키는 구나,5
실망시키기 싫어서,5
누구 좀 불러,5
누구 좀 도와줘요,5
그걸 모를 뿐이지,5
거 싫어해서,5
누구 죽는,5
실망시키지 않을거야,5
실망시킨 적 있어,5
누구 지원자,5
그걸 몰랐고,5
실망시킬 수 없어,5
실망시킬 순 없지,5
실망시킬 순 없어,5
누구 집에서,5
그걸 몰랐네 진짜,5
실망이 클,5
실망이야 난,5
실망이 큽니다,5
실망하게 될 거야,5
누구 짓이냐,5
그걸 몰랐다,5
그걸 몰랐네 진짜 행복해,5
실망하게 하지 않을,5
실망하게 할 순,5
누구 짓이든 간에,5
실망하는 건,5
실망하지 말아요,5
누구 짓인지 몰라요,5
누구 짓인지 꼭,5
그걸 몰랐을,5
실망하지 않으실 겁니다,5
실망하지 않은,5
누구 짓인지 알 것,5
거 써도,5
누구 짓인지 알아보려고 했는데,5
실망할 거다,5
누구 짓인지 알아보려고,5
실망할 수,5
실망할 준비나,5
누구 짓입니까,5
그걸 못하게,5
그걸 못 하면,5
실물 크기,5
실바가 탈출했답니다,5
실바 씨,5
실물 같은,5
실버 앤,5
실버 시티로,5
거 쓰지,5
실베스타 스탤론 팬,5
실베스타 스탤론,5
누구 찾아요,5
누구 총이야,5
누구 총,5
그걸 묻는 거요,5
실수 아니야,5
실수 안 할 거야,5
누구 코에 붙여,5
실수 야,5
누구 탓일까,5
그걸 묻는 겁니다 나,5
누구 편에 설지,5
누구 편도 안 들어,5
실수 한 것,5
그걸 물어보는 거야,5
누구 편인데,5
실수가 될 수,5
실수가 아니라면,5
누구 하고,5
그걸 물어봐야지,5
실수가 아니었어요,5
누구 하고 싶은,5
누구 하나 죽어,5
실수가 있어선,5
그걸 물으려고,5
그걸 물에,5
실수가 있었어요 전 여기,5
실수가 있었어요 전,5
거 아냐 그래서,5
거 아냐 그래도,5
실수는 바로,5
실수는 용납할,5
실수는 용납되지,5
실수는 이,5
실수는 용납할 수,5
실수는 없을,5
