Item,Frequency
잭 톰슨,7
친구들이랑 얘기해,7
잭과 내가,7
나갈 건,7
잭슨 대위와,7
나갈 것도,7
친구라는 사람이,7
맞을 텐데요,7
맞을 확률이,7
맞을지도 모르죠,7
잭이 내,7
잭이 한,7
맞을지도 몰라 어쩌면,7
것을 믿는,7
잰슨 씨는,7
잼 좀,7
맞이할 때,7
맞이할 것이다,7
잽싸게 움직여,7
잿더미가 돼,7
쟁반을 탁 내려놓는다,7
맞잖아 그리고,7
쟁취하는 거야,7
것을 믿어,7
쟁취해야 할,7
맞잖아 왜,7
쟤 말 듣지 마,7
쟤 마음에,7
나갈 방법은 없어,7
쟤 말을,7
우리 감옥에,7
맞지 마세요,7
맞지 않네요,7
쟤 아니면,7
나갈 방법이 없어요,7
나갈 방법이 있을,7
맞지 않습니까,7
쟤 한테,7
쟤 혼자,7
쟤가 그렇게,7
쟤가 나,7
맞지 않을까,7
나갈 생각이야,7
쟤가 네,7
쟤가 당신을,7
맞지만 그렇다고,7
맞지만 그래도,7
맞지도 않아,7
맞지만 미국,7
나갈 수 없다는,7
쟤가 여기서,7
맞진 않지만,7
것을 바쳤다,7
쟤가 우릴,7
쟤가 저렇게,7
맞추고 있는,7
맞추기 위해서,7
우리 같이 하자,7
쟤는 내 거야,7
쟤는 널,7
나갈 수 있는지,7
맞추지 마,7
나갈 수 있다고요,7
맞춘 건,7
바로 이 테이블에서,7
것을 발견하면,7
쟤들 뭐야,7
쟨 그런,7
나갈 수 있을 겁니다,7
쟨 또,7
쟨 뭘,7
저 가도 돼요,7
저 가방 안에,7
저 가방을,7
맞춰 갈,7
가자 좋지,7
맞춰 놨어요,7
맞춰 못,7
맞춰 보고,7
저 갈색,7
저 갈래요,7
것을 배운다,7
저 개자식들이,7
맞춰 와서,7
나갈 수도 있어,7
맞춰 왔군요,7
것을 배웠어요,7
저 계집,7
저 계속,7
저 계집애가,7
맞춰 춤을,7
맞춰 춤추는,7
저 곳에서,7
맞춰야 하지,7
저 괴물을,7
저 괴상한,7
맞춰야 한다고,7
맞춰줄 수,7
저 그때,7
친구야 어떻게,7
나갈 필요는,7
저 기계를,7
저 기둥,7
저 기억 안,7
저 기억 못,7
저 기억하죠,7
친구야 좋아,7
나갈지 모르겠어,7
나갈지도 몰라,7
그렇구나 제가,7
저 꼬맹이는,7
저 꼴 보기,7
저 꽃,7
맡겨 넌,7
가자 집으로,7
저 날,7
저 남자 말,7
저 남자 왜,7
저 남자 보여요,7
저 남자가 날,7
가자 집에 가자,7
맡겨 안,7
나갔다 와도 될까요,7
저 남자애,7
저 남자애가,7
나갔다 왔어,7
저 내가,7
나갔다가 올게요,7
저 냉장고에,7
가자 차에 타,7
것을 보여주었다,7
나갔다고 했어요,7
나갔다는 걸,7
맡겨선 안,7
맡겨야 해요,7
것을 보여주지,7
저 녀석에게 묻혔어,7
나갔던 것,7
저 녀석이랑,7
나갔어 그래서,7
나갔어 그리고,7
저 노래가,7
것을 보여줘야,7
맡고 있던,7
것을 보자,7
저 놈이에요,7
저 눈을,7
저 늙은이가,7
친구이기도 하고,7
나갔어요 하지만,7
맡기고 싶은,7
저 대머리,7
저 당신,7
맡기는 거,7
맡기는 거죠,7
시험에 통과한,7
맡기로 한,7
저 둘과,7
저 뒤의,7
맡기지 않은,7
저 땅,7
맡긴 거예요,7
것을 볼 수 없다,7
맡긴 건데,7
맡긴 사람은,7
나게 왜,7
저 말고 누가,7
저 말고는 아무도,7
나게 하면,7
맡길 수 있는,7
가자 파티에 가자,7
저 망할 놈의,7
저 망할 자식,7
저 맥주,7
저 머리를,7
가자 하나,7
저 먼저 가볼게요,7
저 멀리 強く 強く,7
저 멀리 強く,7
나고 그런,7
저 멀리 날아갈 수,7
저 멀리 날아갈,7
저 멀리 있는,7
