Item,Frequency
끝났을 때 하이가든을,6
자네를 보며,6
것도 기분,6
끝났을 때 하이가든을 치지,6
끝났을지 몰라도,6
자네를 여기,6
말이야 거짓말,6
자네를 여기로,6
말이야 건배,6
자네를 존경해,6
것도 기억을,6
끝내 그래,6
자네를 처음,6
자네를 찾아,6
자네를 체포할,6
자네를 필요로,6
자네만 한,6
말이야 괜찮은,6
것도 기억이,6
끝내 뭐가,6
자네에게 기회를,6
것도 꼭,6
자네에게 말할,6
말이야 그 여자,6
말이야 그 중,6
자네에게 맡기겠네,6
것도 끝이야,6
자네에게 보여주고,6
끝내 버리자고,6
끝내 이런,6
말이야 그건 좀,6
자네에겐 모든,6
말이야 그것들은,6
끝내 이,6
자네와 다시,6
자네와 다른,6
자네와 사랑에,6
말이야 그게 다,6
가야 돼요 날,6
자네의 결정에,6
말이야 그게 뭔지,6
말이야 그게 우리가,6
자네의 옛,6
자네의 의견을,6
자네의 용기와,6
자네의 전쟁에,6
자네의 전쟁에 동참하리라,6
가야 되거든,6
자네의 전쟁에 동참하리라 기대하진,6
자네의 최우선,6
끝내게 해,6
자네처럼 그래서 여기로,6
자네처럼 그래서 여기로 온,6
자네처럼 그래서,6
끝내고 가,6
끝내겠다고 했잖아,6
말이야 그는 그것을,6
자네한테 부탁할,6
자네한테 임무를,6
가야 되고,6
자넨 거기에,6
끝내고 싶거든,6
자넨 그를,6
끝내고 싶다면,6
자넨 나중에,6
말이야 그러게,6
자넨 더 이상,6
자넨 똑똑한,6
말이야 그러니까 네가,6
자넨 바로,6
끝내고 싶을,6
자넨 쉽게,6
말이야 그런 게,6
말이야 그런 일은,6
가야 되는 거 아니야,6
자넨 어느,6
끝내고 싶지 않아요,6
자넨 언제나,6
말이야 그럴 리가,6
자넨 여기 있으면,6
끝내고 싶진,6
가야 되는 거야,6
자넨 영웅이야,6
자넨 옳은,6
말이야 그럼 그,6
끝내고 올게,6
자넨 이게,6
자넨 이해 못,6
말이야 그럼 어떻게,6
자넨 전혀,6
말이야 그럼 이제,6
자넨 지금까지,6
말이야 그렇군,6
자넨 지시를,6
것도 남기지,6
자넨 참,6
것도 내 생각도,6
것도 내 생각도 변하지,6
자넨 한,6
자넨 타고난,6
자넨 훌륭한 아빠야,6
자넬 다시,6
자넬 도울,6
자넬 도울 수,6
말이야 그리고 그건,6
끝내는 거예요,6
자넬 왜,6
자넬 잘,6
끝내는 겁니다,6
자넬 죽일 거야,6
말이야 그리고 네가,6
자넷을 도와줘야,6
끝내는 것도,6
자녀 양육비,6
자녀 있어요,6
자녀가 몇,6
자는 거고,6
말이야 그리곤,6
끝내는 것이다,6
끝내는 게 좋을,6
끝내도 돼,6
자는 겁니다,6
자는 것 같아,6
끝내도 될까,6
말이야 근데 넌,6
말이야 금방,6
것도 느껴지지,6
끝내려고 한,6
자는 누구지,6
자는 누구죠,6
끝내려고 했는데,6
자는 다시 죽지,6
자는 동안에도,6
끝내려는 거야,6
말이야 끔찍한,6
자는 말이 없다,6
것도 느낄,6
자는 복이 있나니 실수조차,6
자는 복이 있나니'',6
말이야 나는 그녀가,6
것도 다 삼켜버리고,6
말이야 나는 그들이,6
자는 사이예요,6
자는 시간,6
것도 다 삼켜버리고 싸울,6
자는 아무도 없어,6
말이야 나는 내,6
끝내면 안 될까요,6
자는 없었다,6
끝내면서 의례적으로,6
것도 다 삼키고,6
끝내면서 의례적으로 인사하는,6
끝내면서 의례적으로 인사하는 것처럼,6
자는 죽는다,6
자는 죽어도,6
것도 다 삼키고 미쳐버렸어,6
자는 줄 알고,6
끝내버릴 수도,6
자는 중,6
말이야 나도 그,6
자도 모르는,6
말이야 나머지,6
자동 도킹,6
말이야 나에게,6
자동 운항,6
자동 운전,6
자동 비행으로,6
끝내야 한다는,6
말이야 나한테 말,6
자동 조종 장치,6
말이야 난 괜찮아,6
자동 추적,6
것도 당연해요,6
자동차 경적을,6
자동차 급정거,6
자동차 극장에서,6
자동차 급정거 소리,6
자동차 문이 탁,6
끝내야 해서,6
말이야 난 이해가,6
자동차 번호를,6
말이야 난 정말,6
것도 도와주고,6
말이야 남자,6
자동차 시동,6
자동차 수리,6
것도 도와주지,6
자동차 시동이,6
자동차 알림음,6
것도 도와줬어,6
자동차 절도,6
자동차 추격전,6
자동차 추격전을,6
끝내주네 그래,6
자동차 키를,6
말이야 내가 무슨,6
끝내주네 여기,6
자동차 행렬을,6
자동차 회사를,6
말이야 내가 여기,6
끝내주네 이제,6
말이야 내가 좀,6
끝내주네요 그래,6
끝내주네요 고마워요,6
끝내주네요 정말,6
것도 두,6
자들은 누구지,6
말이야 너 지금,6
자들은 항상,6
끝내주는 거지,6
자들의 군대 내 누이처럼,6
자들의 군대가 진군중이오 죽은자들의,6
자들의 군대는 진짜요,6
자들의 군대가 진군중이오,6
자들의 군대도,6
자들의 군대도 믿는 건가,6
자들의 군대도 믿는,6
말이야 너만,6
자들의 군대와,6
자들이 그녀를,6
가야 하는가,6
자들이 다가오고 있어 내,6
자들이 다가오고 있어,6
자들이 산 자를,6
자들이 산 자를 이기거나,6
끝내주는 군,6
자들이 우리를,6
말이야 너희들은,6
가야 하는데 그럼,6
자들이 이기거나 그럼,6
자들이 이기거나,6
자들이 이기거나 그럼 어떻게,6
끝내주는 노래,6
자들이 적이지,6
자들이 적이지 죽은,6
말이야 넌 날,6
자들이 적이지 죽은 자,6
자들이죠 그들은,6
자라 그,6
말이야 넌 너무,6
자라 나는 눈으로 겨눈다,6
자라 나는 눈으로,6
자라 난 마음으로 쏜다,6
자라 난 마음으로,6
말이야 넌 아직,6
끝내주는 여자야 끝내주는,6
끝내주는 여자야 끝내주는 여자야,6
가야 하는데 네,6
것도 막을 수,6
자라고 있는데,6
자라고 있다고요,6
말이야 네 말이 맞다,6
말이야 네가 나한테,6
