Item,Frequency
노출됐어요 그들을,26
같은 날은,26
사람 잘못 건드렸어,26
과거에 방문한 사람,26
아무것도 하지마,26
같아요 어쨌든,26
제가 실수를,26
고대 세계의,26
최대한 세게,26
싶은 거 알아,26
됐다고 생각해,26
그렇겠지 넌,26
대해 들어본 적,26
거야 용기 있는 한,26
나쁜 일이야,26
귀중한 시간을,26
어떻게 갈,26
잃으면 안 돼,26
근데 만약에,26
화장실 좀 쓸게요,26
막을 수 있죠,26
여러 군데,26
와 아,26
와 앉아,26
모습을 보이고,26
수 없어요 왜,26
주는 게 좋을,26
좋아 어,26
여유 없어,26
꺼내는 게,26
저기 보세요,26
많은 곳,26
당신을 도와줄 수,26
잡을 수 있으면,26
와 줘서 고맙다,26
당신을 보는,26
잊지 않을 겁니다,26
곳은 어디든,26
우리 또한,26
일은 안 해,26
그게 그 사람,26
있다고 우리,26
좋아 잠깐만,26
함께 내가,26
안에 다시,26
죽인 게 아니라,26
무슨 일이 일어났는가,26
자 얼른,26
모습을 봤어요,26
모습을 봤어,26
결혼한 적이,26
지금 함께,26
나서 그것은,26
좋아서 한,26
거기 없을,26
것 같냐고,26
원하는 그,26
될거야 난,26
됐죠 하지만,26
안 그랬다간,26
끝까지 좋아할 테니,26
다 잘될 겁니다,26
봐서 잘,26
넌 정말 대단해,26
내 동생을 죽였어,26
말 기억하지,26
했다면 왜,26
근처에도 가지,26
봐서는 안,26
것 같아요 그래도,26
써야 합니다,26
그 소녀가 나일까요,26
확인 후,26
지내고 있습니다,26
산더미 같은,26
거야 그들,26
위대한 것을,26
나를 탓할,26
시 이후,26
테니 같이,26
또 보네,26
것은 좋은,26
하지만 네 말이,26
말하면 이,26
건 그만둬,26
위협에 노출됐어요,26
받은 겁니다,26
밤 같아,26
있으신 거,26
거 같아 그래서,26
잘 아실 텐데요,26
왔던 길로,26
위협에 노출됐어요 그들을,26
내 걱정은 말고,26
또 뵐게요,26
거야 잠시,26
날 방해하지,26
배는 안,26
왔어 그럼,26
해 이럴,26
설명해 줄게요,26
그건 저도 알아요,26
말고 이리 와,26
아무도 아무것도,26
우리 벌써,26
위로 올라가면,26
간다 좋아,26
먹고 살아야,26
있어요 혼자,26
정말 그렇다면,26
보러 갈 수,26
일이 참,26
파타 포테아,26
것처럼 나도,26
그보단 더,26
내가 몇 가지,26
만약 못,26
시간 반 동안,26
머뭇거리는 신음,26
대화할 수 있는,26
있었어요 몇,26
고마워요 나중에,26
가지 다,26
위협이 안,26
얘가 진짜,26
철 왕좌에,26
갇힌 채,26
들어올 수도,26
그렇게 무서운,26
곧 집으로,26
말을 했어야,26
널 미치게,26
이런 모습이,26
한마디 말도 없이,26
그럼 실례할게요,26
하지만 상관없어,26
몰고 다니는,26
먹이 주는,26
함께 있기,26
있는 곳을 알아,26
이건 끔찍한,26
추정하고 있습니다,26
자기 인생이,26
모실 겁니다,26
きっといつか 분명 언젠가 いつか何処か,26
뭐 하셨어요,26
못 바꿔요,26
왜 난리야,26
대기하고 있습니다,26
조용히 있으면,26
모아 놓은,26
화를 안,26
북부에 있는,26
할 마음이,26
위해서 이제 일어나는,26
하는 남자,26
그 흑인,26
게다가 이런,26
도착 안,26
좋은 거니까,26
좋은 거래를,26
왜 나지,26
조이너 씨,26
저기 이,26
좀 썼지,26
편드는 거야,26
꾸며 낸,26
되돌릴 수도,26
가던 길에,26
줄 알았는데 나도,26
언젠가 いつか何処か 언젠가,26
나한테 거짓말하지,26
칠전팔기로 기사회생,26
두 사람이 함께,26
못 보는 줄,26
거 뭐 있어,26
이용해야 해,26
깁스 요원님,26
시간이 걸리지,26
있었다 우리,26
왜 차를,26
꾸민 짓이야,26
머리 쓰는,26
자기가 제일,26
왜 멋대로,26
왔어야 했어,26
끝난 건가,26
관여하지 않을,26
순정 씨,26
결혼 생활에서,26
왜 바로,26
도착한 것,26
명도 없어,26
지금 자기가,26
내딛는다면 더 이상 혼자가,26
시간이 아주,26
정확한 건,26
어떻게 도와줄까요,26
믿어 이,26
널 배신한,26
여자는 우리,26
그냥 따라와,26
주 토요일,26
그건 도움이 안,26
브리지 지난,26
부끄러워 할,26
잘 아는군,26
들었어요 이,26
그건 두고 봐야지,26
물론 저도,26
물론 좋은,26
내 탓인,26
못 봤나요,26
관한 책,26
정말 멋지고,26
뻥긋 안,26
장난치는 게,26
시간이 흐르고,26
방법 말이야,26
알아서 해라,26
사람들 왜,26
내딛는다면 더,26
같이 있으니,26
말이 맞았다,26
일 하는 거야,26
건 당연히,26
만에 다,26
장난하는 거죠,26
소녀가 나일까요,26
믿지 말고,26
많은데 왜,26
알 수 있으니까,26
문제가 있네,26
위해 옳은 일을,26
왜 이상하게,26
나랑 결혼하고,26
이 남자야,26
되지 않길,26
왜 자네,26
둘을 위해서,26
축구 경기,26
피할 곳을,26
여정은 여기서,26
하신 건가요,26
매주 목요일,26
아무한테도 말 안 할,26
그건 뭐냐,26
그건 뭐에요,26
다른 가족,26
대체 여기서 뭐 하는,26
쓸 것 같아,26
남의 일에 신경,26
과민성 대장,26
거야 죄송합니다,26
어떻게 보고,26
널 처음 본,26
내가 떠났을,26
주님께서 함께,26
되찾아야 해요,26
거죠 만약,26
해결할 겁니다,26
시비 거는,26
좋은 애,26
높은 곳,26
말한 것과,26
왜냐면 그가,26
애들도 있고,26
이건 니,26
보여주는 거예요,26
걸 믿고,26
왜냐면 우리,26
천 미터,26
저기 있었어,26
위해 해야 할,26
하지만 아는,26
건 맞지,26
가실 때,26
만들어 드리죠,26
말도 안 되잖아요,26
똑 닮았어,26
대해 잘 모르지만,26
있었는지 말해봐,26
내 인생에서 가장 중요한,26
된 것에,26
모으는 게,26
된 기분이 어때,26
봤지 내,26
날 따라오게,26
할 일이 더,26
똑 닮았네,26
외람된 말이지만,26
너와 나를,26
좀 놔둬,26
여자를 잡아,26
대부분의 사람들,26
좋은 줄 알아요,26
외에 또,26
위해서가 아니다,26
제가 말씀드릴,26
몇 줄,26
불법 약물,26
그들이 발견,26
좋은 친구는,26
커피 잘,26
왔어요 안,26
믿었기 때문에,26
너무 지루해서,26
이렇게 되기,26
이름을 말하면,26
나는 보지,26
된다 이,26
시간만 좀,26
못 줄,26
줄 아는구나,26
씨 뭘,26
그건 싫어,26
헤일리 던피,26
진절머리가 나,26
언제 오는,26
적어도 시도는,26
말이다 그,26
한 걸음을 내딛는다면,26
씨 아직,26
대학 안,26
된다는 겁니다,26
