Order Number,Item,Pinyin,Frequency
576,的 伤疤,de   shang1 ba1,70
4076,他 的 伤疤,ta1   de   shang1 ba1,16
4830,伤疤 疼,shang1 ba1   teng2,14
5086,上 的 伤疤,shang4   de   shang1 ba1,14
5233,道 伤疤,dao4   shang1 ba1,13
7127,额头 上 的 伤疤,e2 tou2   shang4   de   shang1 ba1,11
8627,我 的 伤疤,wo3   de   shang1 ba1,9
9508,你 的 伤疤,ni3   de   shang1 ba1,8
10613,他 额头 上 的 伤疤,ta1   e2 tou2   shang4   de   shang1 ba1,8
10685,闪电 形 伤疤,shan3 dian4   xing2   shang1 ba1,8
10692,的 伤疤 疼,de   shang1 ba1   teng2,8
10698,形 伤疤,xing2   shang1 ba1,8
10950,伤疤 的,shang1 ba1   de,8
14055,那 道 伤疤,na4   dao4   shang1 ba1,6
16983,你 的 伤疤 疼,ni3   de   shang1 ba1   teng2,5
17813,道 闪电 形 伤疤,dao4   shan3 dian4   xing2   shang1 ba1,5
21054,伤疤 了,shang1 ba1   le,5
21059,伤疤 是,shang1 ba1   shi4,5
21061,伤疤 又,shang1 ba1   you4,5
