Order Number,Item,Pinyin,Frequency
10643,生硬 地,sheng1 ying4   di4,8
11409,僵硬 的,jiang1 ying4   de,7
16404,坚硬 的,jian1 ying4   de,5
16498,硬邦邦 的,ying4 bang1 bang1   de,5
20360,生硬 地 说,sheng1 ying4   di4   shuo1,5
