Order Number,Item,Pinyin,Frequency
5039,店 里,dian4   li3,14
6255,丽痕 书店,li4 hen2   shu1 dian4,12
6540,笑话 店,xiao4 hua4   dian4,11
7075,的 商店,de   shang1 dian4,11
10596,商店 里,shang1 dian4   li3,8
15789,在 丽痕 书店,zai4   li4 hen2   shu1 dian4,6
15909,的 店铺,de   dian4 pu4,6
16567,佐科 笑话 店,zuo3 ke1   xiao4 hua4   dian4,5
16659,笑话 店 的,xiao4 hua4   dian4   de,5
16722,精品 店,jing1 pin3   dian4,5
17986,店 的,dian4   de,5
18320,魁地奇 精品 店,kui2 di4 qi2   jing1 pin3   dian4,5
