Order Number,Item,Pinyin,Frequency
3035,他 终于,ta1   zhong1 yu2,21
3409,于是 他,yu2 shi4   ta1,19
3654,将 于,jiang1   yu2,18
5727,他们 终于,ta1 men   zhong1 yu2,13
6164,于是 他们,yu2 shi4   ta1 men,12
6273,哈利 终于,ha1 li4   zhong1 yu2,12
8335,终于 把,zhong1 yu2   ba3,9
9427,篇 关于,pian1   guan1 yu2,8
11329,终于 说,zhong1 yu2   shuo1,7
12241,是 关于,shi4   guan1 yu2,7
13380,终于 在,zhong1 yu2   zai4,6
13492,她 终于,ta1   zhong1 yu2,6
13731,终于 找到,zhong1 yu2   zhao3 dao4,6
13942,属于 他,shu3 yu2   ta1,6
16216,不 属于,bu4   shu3 yu2,6
16752,终于 来到,zhong1 yu2   lai2 dao4,5
16753,终于 找到 了,zhong1 yu2   zhao3 dao4   le,5
16754,终于 可以,zhong1 yu2   ke3 yi3,5
17733,于是 哈利,yu2 shi4   ha1 li4,5
17747,于 是,yu2   shi4,5
17837,关于 密室 的,guan1 yu2   mi4 shi4   de,5
17838,关于 密室,guan1 yu2   mi4 shi4,5
17894,那 篇 关于,na4   pian1   guan1 yu2,5
18879,才 终于,cai2   zhong1 yu2,5
19532,是 由于,shi4   you2 yu2,5
19966,死于 车祸,si3 yu2   che1 huo4,5
