Order Number,Item,Pinyin,Frequency
1937,伸出 一,shen1 chu1   yi1,29
2490,手 伸进,shou3   shen1 jin4,24
3302,伸出 一 只,shen1 chu1   yi1   zhi3,19
3372,把 手 伸进,ba3   shou3   shen1 jin4,19
4062,伸手 去,shen1 shou3   qu4,16
4126,伸缩 耳,shen1 suo1   er3,16
4974,他 伸出,ta1   shen1 chu1,14
5795,伸 出来,shen1   chu1 lai2,12
5807,伸 了,shen1   le,12
8720,他 伸出 一,ta1   shen1 chu1   yi1,9
10954,伸出 一 只 手,shen1 chu1   yi1   zhi3   shou3,7
11980,他 伸出 一 只,ta1   shen1 chu1   yi1   zhi3,7
12438,哈利 伸手,ha1 li4   shen1 shou3,7
13092,伸 在,shen1   zai4,6
13094,伸 着,shen1   zhe,6
13095,伸进 了,shen1 jin4   le,6
14745,他 伸手,ta1   shen1 shou3,6
16255,伸 了 出来,shen1   le   chu1 lai2,5
16275,伸出 手,shen1 chu1   shou3,5
16276,伸出 一 根,shen1 chu1   yi1   gen1,5
18006,里 伸,li3   shen1,5
