Order Number,Item,Pinyin,Frequency
14413,怨恨 地,yuan4 hen4   di4,6
14425,恨 我,hen4   wo3,6
18462,怨恨 地 说,yuan4 hen4   di4   shuo1,5
18481,恨 他,hen4   ta1,5
