Order Number,Item,Pinyin,Frequency
1701,冲 了,chong1   le,33
3456,冲 着,chong1   zhe,19
3561,怒气冲冲 地,nu4 qi4 chong1 chong1   di4,18
3589,气冲冲 地,qi4 chong1 chong1   di4,18
7064,的 冲动,de   chong1 dong4,11
7485,冲 了 出来,chong1   le   chu1 lai2,10
7889,气冲冲 地 说,qi4 chong1 chong1   di4   shuo1,10
7938,冲 过去,chong1   guo4 qu4,10
7942,冲进 了,chong1 jin4   le,10
8668,俯冲 下去,fu3 chong1   xia4 qu4,9
11546,冲 了 过去,chong1   le   guo4 qu4,7
12642,冲出 了,chong1 chu1   le,7
13001,地 冲,di4   chong1,7
14123,冲 了 进来,chong1   le   jin4 lai2,6
14129,冲 过来,chong1   guo4 lai2,6
16491,一 头 冲进,yi1   tou2   chong1 jin4,5
16799,头 冲进,tou2   chong1 jin4,5
18011,里 冲,li3   chong1,5
18045,冲上 前去,chong1 shang4   qian2 qu4,5
18452,怒气冲冲 的,nu4 qi4 chong1 chong1   de,5
