Order Number,Item,Pinyin,Frequency
1862,讨厌 的,tao3 yan4   de,30
6460,个 讨厌 的,ge4   tao3 yan4   de,11
6902,个 讨厌,ge4   tao3 yan4,11
17839,那 个 讨厌 的,na4   ge4   tao3 yan4   de,5
17840,那 个 讨厌,na4   ge4   tao3 yan4,5
