Order Number,Item,Pinyin,Frequency
1687,的 背影,de   bei4 ying3,33
3049,的 后背,de   hou4 bei4,21
7126,在 背后,zai4   bei4 hou4,11
8427,她 的 背影,ta1   de   bei4 ying3,9
9368,着 她 的 背影,zhe   ta1   de   bei4 ying3,8
11456,背叛 了,bei4 pan4   le,7
13469,背 对着,bei4   dui4 zhe,6
13470,背 上,bei4   shang4,6
15473,哈利 的 后背,ha1 li4   de   hou4 bei4,6
16158,的 驼背,de   tuo2 bei4,6
16916,背 着,bei4   zhe,5
16918,背影 喊道,bei4 ying3   han3 dao4,5
16919,背后 的,bei4 hou4   de,5
19839,他 的 背影,ta1   de   bei4 ying3,5
20814,的 背后,de   bei4 hou4,5
20816,的 背影 喊道,de   bei4 ying3   han3 dao4,5
