Item,Frequency
"안 싸워요",16
"겁니다 마지막",16
"너 안 믿어",16
"인간의 두뇌",16
"너 어디로",16
"일이죠 그리고",16
"사람이 나타날",16
"일이죠 내",16
"같아서 너무",16
"사람들의 생각을",16
"너 예전에",16
"일인지 몰라",16
"너 왜 여기 있니",16
"사람들이 당신에게",16
"교장 선생님을",16
"하지만 이것들은",16
"오늘 이걸",16
"걸 찾아서",16
"사람들이 모든",16
"저랑 한",16
"같아 나중에",16
"사람들이 살고",16
"내가 아는 사람은",16
"용서를 받을",16
"뭔가를 놓치고",16
"너 이러고",16
"내일 아니면",16
"만나 난",16
"너 이름이 뭐니",16
"대로 말할",16
"다음에 하지",16
"사람들이 우리한테",16
"만 원이",16
"저러는 건",16
"was for",16
"주소 같은",16
"내일 아침부터",16
"들어 보겠습니다",16
"짓 때문에요",16
"오늘 일정은",16
"사람들이 할 수",16
"집에서 할",16
"일이 될 것이다",16
"저도 꼭",16
"사고 치기",16
"같아서요 제가",16
"못해요 그래서",16
"교정 교정 교정 교정",16
"사고가 나기",16
"짓 하기 전에",16
"그리고 둘이",16
"이제 밖에",16
"일이 많네요",16
"사람은 누구에요",16
"만나게 될 줄은",16
"사람은 당신을",16
"일찍 올 줄",16
"긴장 풀지",16
"구하지 않으면",16
"너 진짜 웃긴다",16
"정도면 된 것",16
"별일 없겠지",16
"사고로 세상은 날 알게",16
"사고로 세상은 날",16
"고마워요 넌",16
"사람은 어떻게 지내요",16
"만나고 싶소",16
"일하게 됐어요",16
"사람은 우리가",16
"썼어 내",16
"구할 사람은",16
"짓도 하고",16
"구할 수 없었어요",16
"뭔가 연관이",16
"일이 몇 가지",16
"일하고 있잖아요",16
"사람을 괴롭히는",16
"저렇게 되고",16
"안 잃었어",16
"사고를 쳤어",16
"이제 세계",16
"너가 여기서",16
"너가 우리",16
"거리에서 지내고 있을 때",16
"사람을 뭐로",16
"같아요 당신도",16
"그렇게 간절히",16
"일하는 곳이야",16
"일하는 남자",16
"일하는 그",16
"사람을 보냈어요",16
"집으로 가는 길을",16
"내일 점심",16
"난 정직한",16
"난 제",16
"너나 다른",16
"사람을 쉽게",16
"진짜 일이",16
"보자 어서",16
"만나기로 했던",16
"보안이 철저한",16
"너네 둘은",16
"다 믿으면",16
"사람을 죽였는데",16
"사람을 죽였다고요",16
"나는 기억한다",16
"안 잡혀서",16
"안 잡혔어요",16
"주에 할 일이",16
"이게 사는",16
"너는 그게",16
"저렴한 가격에",16
"사람을 찾는데",16
"사과는 내가",16
"뭔지 그",16
"사람을 찾으려고",16
"다시 태어나게",16
"기회는 얼마든지",16
"사람을 통해",16
"사람의 도움을",16
"Don''t Stop",16
"같아요 아니야",16
"캥거루를 돌봐",16
"일할 사람을",16
"캥거루를 돌봐 줘",16
"오늘 조금",16
"사람이 너야",16
"구했어 그리고",16
"뭔지 말해주지",16
"같아요 안녕",16
"진입 준비",16
"그녀를 보러",16
"일해서 돈",16
"들어 빨리",16
"같아요 알았어",16
"바로 자네야",16
"만나러 갈까",16
"국가 안보가 걸린",16
"짓은 정말",16
"무슨 말을 하라는",16
"들어 아빠",16
"사람이 생겼어",16
"읽고 있는데",16
"읽고 있었다",16
"사람이 아니란 걸",16
"막 시작됐어",16
"뭔지 몰라서",16
"너는 큰",16
"길 오느라",16
"도와주려고 하는",16
"집으로 갈까",16
"사람이 없거든",16
"최신 유행",16
"세 작가 지망생",16
"일이 빨리",16
"안 좋은 기억이",16
"혼자 남겨진",16
"사람이 오는",16
"사람이 오면",16
"사람이 있기는",16
"길 잃을",16
"사람이 있었던",16
"사람이 있었지",16
"still there",16
"읽을 때마다",16
"너도 그렇잖아",16
"너도 그만",16
"겁니다 알았어",16
"너도 나만큼 잘",16
"만나서 그",16
"사귄 거",16
"읽을 시간이",16
"사람이 필요합니다",16
"일이 생겨요",16
"일이 생겼네요",16
"만나서 다행이야",16
"뭔지 알겠네요",16
"막 왔어",16
"짓을 했다는 걸",16
"사람이야 어떻게",16
"사람이야 이제",16
"그리고 마치",16
"내일 정오까지",16
"사기꾼 새끼",16
"잃어버린 것을",16
"안 죽였죠",16
"사람이에요 제",16
"나는 난",16
"그러면 당신도",16
"그럼 방금",16
"군 복무를",16
"너도 올",16
"사람일 수도 있어요",16
"but she''s",16
"너도 이젠",16
"안 묻고",16
"같아요 할",16
"사람한테 왜",16
"당신이 고용한",16
"내지 말라고",16
"사랑 나의",16
"군대가 필요해",16
"맞을 짓을",16
"조금 늦었다",16
"관심 있게",16
"저번에 말한",16
"안 차리면",16
"내지 않을",16
"잃을 수 없다",16
"주차 공간을",16
"머리를 숙이고 엎드리자",16
"버리고 싶은",16
"간 이후로",16
"부분이 있을",16
"원래 있었던",16
"뭔지는 말",16
"단 한 번만이라도",16
"짓인지 알아요",16
"사랑을 찾을",16
"됐다 됐어",16
"not being",16
"사랑이 눈꽃처럼",16
"오늘 휴가",16
"안 팀장님",16
"같았어요 난",16
"아는 건 아니죠",16
"교훈을 얻은",16
"너랑 정말",16
"너랑 친구가",16
"쏜 것 같아",16
"너랑은 상관없는",16
"세게 더",16
"번 더 할까",16
"만난 순간",16
"사랑하는 여자와",16
"but what",16
"임무에 집중해",16
"그냥 죽일",16
"사랑하지 않는 건",16
"사랑하지 않았어요",16
"just being",16
"만난 적 있지",16
"굳이 이렇게",16
"사는 사람들도",16
"짜증 안",16
"길을 갈 수",16
"뭘 가지고 있는지",16
"사랑해 사랑한다고",16
"너를 아프게",16
"이제 점점",16
"사는 친구가",16
"굴리지 마",16
"사는 유일한",16
"낼 때까지",16
"사랑해요 그럼",16
"굴면 안 돼",16
"필요 없을 거",16
"지켜보기 위해",16
"사러 갔다가",16
"오늘도 여전히",16
"만날 수 있는지",16
"죽이는 수밖에",16
"상상도 못한",16
"뭘 기다리고 있는",16
"사망 시각이",16
"이제 지긋지긋해요",16
"난 지금 널",16
"집으로 돌아왔다",16
"그녀를 사랑했어요",16
"not dead",16
"사무실에서 기다리고",16
"사무실에서 나가",16
"만날 생각",16
"하지만 최근 비행기",16
"진정해 나",16
"쪽 소리",16
"그런 일이 자주",16
"무단 수정 및 사용을",16
"사법부의 임무는",16
"하고 갈게",16
"굿맨 힐",16
"곁에 있겠다고",16
