Item,Frequency
"대신 사과할게요",24
"와 안녕하세요",24
"뭘 하고 있었지",24
"없지만 넌",24
"게 다행이야",24
"뭘 하고 있죠",24
"해서 모든",24
"깨질 거야",24
"게 계속",24
"어디서 그를",24
"받았을 수도",24
"그런데 아까",24
"마요 나",24
"집에서 봐요",24
"넌 가도",24
"상황은 어떻습니까",24
"위스키 좀",24
"알고 지냈는데",24
"안 될 것 같은데요",24
"그들을 이길",24
"나는 일하고",24
"코만치 레드",24
"저도 가겠습니다",24
"항상 큰",24
"이젠 뭐",24
"하지만 자신의",24
"차를 훔쳤지",24
"스탠 스미스",24
"있는 애들",24
"오늘 새로운",24
"안에 있을 거예요",24
"맺는 자들이다",24
"학교에 갈 수",24
"그녀를 봐",24
"별로 어렵지",24
"아는 자가",24
"이제 금방",24
"정말로 잘",24
"만큼 많이",24
"상황이 바뀔",24
"해결될 것",24
"저도 이해합니다",24
"죽음과 관련된",24
"와 여긴",24
"저 그림",24
"같아 가자",24
"거짓말하면 안 돼",24
"that man",24
"그녀에게 그",24
"것이 하나",24
"교육 좀",24
"내 잘못으로",24
"내가 왜 이러는",24
"곳은 고통스럽고",24
"것을 알아야",24
"만큼 이",24
"엄마 말고",24
"게 뭐가 어때서",24
"부탁이 하나 있어",24
"처음 오신",24
"그만 떨어",24
"잊지 말아야",24
"보호할 수 없어",24
"한 무리",24
"코드 레드",24
"안 치우면",24
"안 탈 거야",24
"않는다고 생각해",24
"알았어 안 돼",24
"로비에 있는",24
"말하는 그런",24
"개인적인 일이에요",24
"순 없을 거예요",24
"응 미안",24
"뭔가 새로운 걸",24
"박사 학위",24
"run it",24
"고문이지만 희망을",24
"말이 맞아 미안해",24
"Let me see",24
"then I''ll",24
"신고 못",24
"함께 일하는 게",24
"넌 나처럼",24
"사고가 아니야",24
"나은 것을",24
"있는건 아무것도",24
"거기 누구냐",24
"짝사랑은 고문이지만",24
"무심함까지도 너의 보조개가",24
"무심함까지도 너의 보조개가 좋아",24
"있을지 알고",24
"어떤 말이든",24
"새끼 곰",24
"그 돌을",24
"더 리퍼",24
"애들한테 무슨",24
"그래도 이젠",24
"있다고요 그럼",24
"달고 다니는",24
"거야 이것은",24
"부상을 입었다",24
"새끼가 내",24
"별로 없었어",24
"할거야 내가",24
"많은 좋은",24
"정말 궁금해",24
"천만 달러에",24
"수는 있잖아",24
"난 자유야",24
"놀라게 해주고",24
"시간이 됐군",24
"짝사랑은 고문이지만 희망을 가져야지",24
"내가 며칠",24
"안부 전해 줘요",24
"더 걱정돼",24
"갈지도 모르니까",24
"달러 주지",24
"적당히 해라",24
"데려온 이유가",24
"아니라 그렇게",24
"순리의 길을",24
"명의로 된",24
"싸 들고",24
"같은 팀이야",24
"친한 친구라고",24
"해 일",24
"오펀스 제",24
"적은 없잖아",24
"그는 새",24
"걸 보여 줘",24
"있어야 하거든요",24
"다음 주에 다시",24
"와야 했어",24
"대신 해줄",24
"새로운 시대를",24
"그 땅의",24
"사귄 적이",24
"넌 당장",24
"넌 대단한",24
"달리 방법이 없어",24
"좀 와요",24
"필요하다고 했어요",24
"맛있는 것도",24
"한 말씀 드려도",24
"담당하고 있습니다",24
"내주셔서 고마워요",24
"것이다 너",24
"폭행 사건",24
"당했을 수도",24
"항상 저를",24
"게 하나도 없네",24
"포기해야 해",24
"가면 되는",24
"갈게 정말",24
"당기는 거야",24
"사랑해 제발",24
"좋아 너희",24
"대체 내",24
"의견이 안",24
"넌 말이 너무",24
"누가 불렀어",24
"이제 다 괜찮아",24
"to like",24
"잘 해결될 거야",24
"해 일어나",24
"것은 다른",24
"것 같아 당신",24
"진실을 말한",24
"아니 이렇게",24
"아이들이 있어요",24
"맡게 됐어",24
"좀 이따 봐",24
"그렇군 그",24
"그 마약",24
"바람 때문에",24
"넌 몰랐어",24
"걱정에 뒤척였는지",24
"합니다 물론",24
"악몽 꿨어",24
"수는 있는",24
"해안 경비대가",24
"그건 알지",24
"내 호텔",24
"that was a",24
"그는 최근에",24
"난 잘못 없어",24
"먹어 먹어",24
"스펙터 씨",24
"행복할 수 있어",24
"이걸 하지",24
"생각 없고",24
"몇 살이었죠",24
"걱정에 뒤척였는지 가슴이 아프고",24
"한 말씀 해주시죠",24
"만나게 할",24
"됐으면 좋겠어요",24
"본 것들",24
"와 본 적이",24
"아들이 날",24
"소린지 모르겠어요",24
"것 있나요",24
"넌 보통",24
"일이 어떤",24
"않아 너는",24
"그런 남자는",24
"그 마을",24
"테니까 우린",24
"건 계속",24
"그는 할 것이다",24
"말 잘 들어 난",24
"신원 조사를",24
"겁니다 거기",24
"난 깨달았어",24
"완벽한 것",24
"숨 조차 쉴",24
"스피드 포스에서",24
"결코 아니다",24
"있는데 꼭",24
"월 가를 점거하라",24
"부디 잘",24
"you''re all",24
"생각도 하고",24
"것 같네요 이제",24
"처음의 순수한",24
"당신 형은",24
"밖에 혼자",24
"한 명 있는데",24
"죄송해요 이런",24
"알 자격이 있어",24
"생각보다 훨씬 더",24
"알게 될 거고",24
"알게 될 거요",24
"안에 무엇이",24
"딸을 다시",24
"될 거야 오",24
"행복해 보였어",24
"흔적이 없습니다",24
"때문인가 봐",24
"어떤 줄 알아",24
"내 애인은",24
"알겠어요 내",24
"알고 계셨잖아요",24
"알고 봤더니",24
"에스코바 씨",24
"얻을 수 없을",24
"딸을 위한",24
"어떤 증거라도",24
"그 말을 믿을",24
"꼭 와야 해",24
"중에 어느",24
"문제가 해결되진",24
"잘난 척을",24
"항상 뭔가를",24
"that you don''t",24
"당신은 거짓말을 하고",24
"생각은 안 하고",24
"생각은 안 해봤어요",24
"허락도 안",24
"당신은 그렇지 않다",24
"그게 무엇이든",24
"어떻게 처리하는지",24
"내가 가르쳐줄게",24
"일은 시간이",24
"모두가 알아 짝사랑은 고문이지만",24
"네가 하는 말은",24
"이런 거 하지",24
"넌 알고 있잖아 꿈이라고",24
"한번 해 볼게요",24
"말해야 할지 모르겠네요",24
"무엇을 잃었을 때 가슴이",24
"하지만 그 모든",24
"년 됐지",24
"얼마나 갈지",24
"같은데 우린",24
"넌 어디야",24
"알아 내 말",24
"건 괜찮은데",24
"숨도 쉬지",24
"내가 가르쳐 준",24
"보고 그리고",24
"문제가 있었습니다",24
"에이제이 쿡 커스틴 뱅스니스",24
"I could never",24
"있는데 몇",24
"않아요 저도",24
"모두 할 수",24
"보고 따라",24
"본 중 가장",24
"있어 뭐 하는 거야",24
"하는지 몰라도",24
"잔 마실",24
"그들의 다음",24
"숨진 채",24
"그가 죽던",24
"완전 짜증",24
"대신할 사람을",24
"그 맹세를",24
"would sing",24
"낮잠 자는",24
"그만둬야 해요",24
"거야 놈들은",24
"있죠 아니",24
"당신은 죽지",24
"보게 해서",24
"놈이 자기",24
"알려줘야 해요",24
"아니니까 내",24
"피가 아니야",24
"our house",24
"알아요 저는",24
"한 사람에",24
"나을 것 같아서요",24
"일을 할지",24
"게 뭔지 알",24
"더 기회를 줘",24
"그대로 말해",24
"그대로 남아",24
"누굴 만나고",24
"지나간 것",24
"I was wrong",24
"의심과 압박에 신경 쓰지",24
"많이 봤지",24
"우리 집에서 같이",24
"나 건드리지 마",24
"있지 만약",24
"저 자신도",24
"막은 거죠",24
"같은데 근데",24
"보고 있을지도",24
"두 개인",24
"감지 오류 감지 오류",24
"좋아요 계속",24
"전체가 이",24
"Just let",24
"엔진 추진력을",24
"운영하는 게",24
"키우는 데",24
"거예요 할 수",24
"지난 일",24
"찬 게",24
"알지 넌",24
"당신을 처음 본",24
"알지 왜",24
"don''t know what''s",24
"그런 뜻이야",24
"대체 어디 간",24
"고마워 뭐야",24
"내가 나서야",24
"않으면 당신이",24
"건 게",24
"것처럼 해",24
"앞에 두",24
"they won''t",24
"모르겠어요 이제",24
"뭔가 제대로",24
"그만하면 됐어요",24
"많은 낮과",24
"많은 낮과 밤을 걱정에",24
"피 주머니를",24
"알았어 여긴",24
"생각 없었는데",24
"벌을 줄",24
"문자 보내고",24
"겉으로 보기엔",24
"넌 잘못된",24
"아니라 너야",24
"때인 거",24
"있다 모두",24
"찰 수",24
"될지 모르겠다",24
"하자 알았지",24
"아니잖아요 그냥",24
"애들은 못",24
"가장 신뢰하는",24
"화장 안",24
"뭐 타고",24
"이상 그렇게",24
"당신이 말했잖아",24
"Try to",24
"만날 순",24
"어서 오시오",24
"몸 상태를",24
"그게 뭔지 모르겠어",24
"그 말 듣고",24
"난 확신이",24
"정확히 이",24
"늘 그랬잖아",24
"줬을 수도",24
"했는데 아무",24
"약 기운",24
"풀어 줘라",24
"We gotta",24
"그거 말 되네",24
"나도 그래 나도",24
"일이 잘 풀릴",24
"주문을 걸었나 봐",24
"가요 정말",24
"니네 아빠가",24
"아니라 실제로",24
"크기 좀",24
"이렇게 힘들",24
"전화해도 안",24
"나는 그를 보았다",24
"그동안 네가",24
"있어서 기뻐요",24
"면역 체계를",24
"거야 나 혼자",24
"가고 있었죠",24
"보고 싶거든요",24
"할 수 없단",24
"하면 괜찮을",24
"필요해 다른",24
"그 형사가",24
"방해하려는 건",24
"우리 물건이",24
"적혀 있다",24
"구블러 에이제이 쿡",24
"됐어 널 얼마나",24
"그러고 싶어서",24
"받을 거다",24
"걸 나",24
"아직 멀쩡해",24
"힘들게 번",24
"힘들어 죽겠어",24
"전적으로 동의해요",24
"얘기 아직 안",24
"가슴이 아프고 목이 메도",24
"지켜 줘서",24
"책임 못",24
"당신한테 무슨 짓을",24
"혼자 그런",24
"자게 해",24
"좋아하는 것처럼",24
"나는 신경",24
"가슴이 아픈지",24
"끔찍한 일은",24
"불러 네",24
"건 그리고",24
"되고 싶어 너의 장갑과",24
"훨씬 낫잖아",24
"얘기도 했어요",24
"lost in",24
"얘기를 너무",24
"얘기를 어떻게",24
"때 그것을",24
"않은 짓을",24
"위해 아니면",24
"놀라운 일이죠",24
"와 있다고",24
"해 봐 내가",24
"해요 사실",24
"날 받아",24
"잊기 위해",24
"생각했기 때문이다",24
"입는 것도",24
"것을 믿는다",24
"곳은 고통스럽고 숨 조차",24
"대해 입을",24
"DC에 있는",24
"제발 죽이지 마",24
"생각했던 거",24
"중앙 은행",24
"모든 걸 가질",24
"멈출 순 없어",24
"뭐든 말해도",24
"뭘 기대했어",24
"헛것을 본",24
"걸 그랬나 봐",24
"않겠다고 약속해요",24
"전에 사망했어요",24
"더 내야",24
"아니라고 내",24
"아마 그녀가",24
"않는다고 해도",24
"되고 싶은 거야",24
"니네 엄마",24
"it''s time to",24
"우리 이쁜",24
"어찌 되었든",24
"전 거짓말",24
"내일 네",24
"말을 하지 않았다",24
"그렇게 말하면 안 되지",24
"같은데 당신이",24
"몇 분 안",24
"어느 때보다 더",24
"you turn",24
"가질 것입니다",24
"대장 동무",24
"그래도 덕분에",24
"Get your",24
"어차피 오래",24
"그들 중 하나야",24
"거라고 이런",24
"이걸 보십시오",24
"시간 걸려",24
"것이다 날",24
"여기 너",24
"생각나지 않아",24
"파티 끝나고",24
"당신이 가는",24
"내 자신한테",24
"그리고 그 전에",24
"어디 갔나요",24
"대가 없이",24
"어디 숨겼어",24
"참 야",24
"왔습니다 제가",24
"it as",24
"테니까 일단",24
"이 그룹은",24
"테니 일단",24
"모두에게 영향을",24
"위해 많은 걸",24
"끝나고 우리",24
"What about the",24
"싶어 할 거예요",24
"보고 싶어 違う世界の青を見たい 다른",24
"안좋은 일이",24
"넌 살아",24
"그 다음이",24
"나는 일종의",24
"대단한 일이",24
"간단한 문제가 아니야",24
"왔어 나도",24
"they had",24
"해결 못 하면",24
"they got",24
"떠나 버렸어",24
"해결되진 않아",24
"결혼 반지",24
"뭐 필요한 거 있으면",24
"어디에 머물 수",24
"내가 이야기를 나누도록 이",24
"아마 또",24
"기회가 있었죠",24
"그거 좋군요",24
"대통령 선거",24
"먼저 와서",24
"당신 파트너",24
"잘 훈련된",24
"보러 갈 거예요",24
"Welcome to the",24
"정말 반갑구나",24
"아니고 나",24
"이제 더 이상은",24
"테니 각오해 너의",24
"있을 거야 아니면",24
"계속 감시하고",24
"이 지경이 된",24
"블랙 라이더즈에",24
"흔적이 없는",24
"이걸 원하지",24
"있는 말",24
"떠나게 될 거야",24
"그래서 대신",24
"정말 기억",24
"자기 돈을",24
"that when",24
"나 일해야",24
"다시 뵙죠",24
"받은 줄",24
"할 수 없었지",24
"지금 당장 가야 해",24
"love a",24
"후에 그의",24
"좋아하는지 알게 될",24
"정말 보고 싶어요",24
"아니란 건 알지만",24
"물건 때문에",24
"행동하는 거야",24
"남자가 그런",24
"대체 누구예요",24
"정말 힘들",24
"있다는 것을 알고 있었다",24
"대체 뭐냐",24
"대체 뭐요",24
"테니까 빨리",24
"의미가 없죠",24
"남의 걸",24
"알 수 있잖아요",24
"얻는 건 뭐죠",24
"아무도 안 믿어",24
"대충 그런",24
"내가 네 목숨을",24
"정말 미칠",24
"거야 저기요",24
"고마워 별거",24
"널 보러 갈",24
"샤워도 하고",24
"So how",24
"a human",24
"폭탄을 만들고",24
"너무 걱정 마세요",24
"모두가 사랑하는",24
"이 놈들을",24
"정말 안됐구나",24
"남자보다 더",24
"중에 누구",24
"게 맘에 안",24
"그래서 잠깐",24
"너 없인 아무것도",24
"정말 완벽해",24
"대한 생각",24
"몇 분은",24
"체포된 적이",24
"한 번 만난",24
"뭔가 알아낼 수",24
"너를 믿지",24
"여기 밖에서",24
"좋은 날에",24
"모든 가족이",24
"일 마저",24
"서둘러야 합니다",24
"무르키아 씨",24
"managed to",24
"걸 다 알고",24
"못 쉴",24
"어떤 소리를",24
"모두 꽉",24
"한 번 말씀해",24
"대해 난",24
"번 구역에서",24
"같은 거겠지",24
"나랑 상의도",24
"제안은 정말",24
"정말 중요한 일이에요",24
"너의 장갑과 심장",24
"아니고 제가",24
"이 돌",24
"사람들이 늘",24
"배도 고프고",24
"서로 싸우게",24
"때 문제가",24
"이것도 내",24
"증거는 전혀",24
"달아나는 걸",24
"이런 말 안",24
"남은 모든",24
"왔지 난",24
"널 위한 게",24
"널 위해 만든",24
"I kind",24
"중에 복되시며",24
"온 거 아니니까",24
"대해 질문이",24
"고문이지만 희망을 가져야지 내가",24
"그랬겠지 하지만",24
"were wrong",24
"드디어 오셨군요",24
"사람들이 시끌벅적하다",24
"민혁의 힘주는",24
"난 애들이",24
"oh ooh",24
"약속을 했어요",24
"얼마나 많은 낮과",24
"약속을 한",24
"했는데 진짜",24
"얼마나 버틸지",24
"아니면 아무것도",24
"문자로 주소",24
"아니면 아마도",24
"서명할 수",24
"가져오면 안",24
"단서를 찾았어요",24
"드디어 왔네요",24
"해 왔던",24
"괜찮아요 어차피",24
"모두가 그런",24
"자주 보게",24
"같은 장소",24
"자네는 좋은",24
"얼마나 잘 버티는지 지켜봐",24
"널 좋아하는 것",24
"그들은 보통",24
"걸 도와달라고",24
"널 좋아했어",24
"이제 저녁",24
"가져야 한다고",24
"아니면 우릴",24
"to bed",24
"해낼 수 없을",24
"얼마나 힘들었는데",24
"얼마 동안은",24
"지금 몇 시예요",24
"아니면 절대",24
"많이 먹는",24
"기자 회견이",24
"내가 어디서 왔는지",24
"못 미더워",24
"일원이 되고",24
"그는 죽었어요",24
"덕에 내",24
"불러줄 수",24
"하는 법이지",24
"게임 속",24
"다 고치면",24
"진정한 친구가",24
"얼마나 힘든지 알아요",24
"바람이 부는",24
"않다 네",24
"a joke",24
"제 권리를",24
"그 사람이 여기",24
"잘 될 것 같아",24
"미안하지만 그럴",24
"멀리서 개가 짖는다",24
"찾았어요 이",24
"息をしたくて ここは苦しくて",24
"선물이지 하지만",24
"확인할 때",24
"있든 말든",24
"더 믿어",24
"위해 일하죠",24
"엄마 일은",24
"엄마 전",24
"제 말 좀 들어봐요",24
"뭐가 걱정이야",24
"당신한테 어떤",24
"좀 봐 이게",24
"널 포기하지",24
"가져올 게",24
"모든 걸 잃는",24
"완전 다",24
"그럼 나와",24
"제 다른",24
"철혈의 오펀스 제",24
"널 항상",24
"그러니 걱정",24
"큰 실수를 한",24
"알고 있었으면서",24
"널 향한 마음은 무엇과도",24
"그는 지난",24
"막는 거죠",24
"더 붙어",24
"말해주고 있어",24
"더 비싸게",24
"같은데 아직",24
"것 같다 그",24
"시간 좀 봐",24
"알고 있잖아 꿈이라고",24
"다 마음에",24
"떠날 거니까",24
"on the floor",24
"워싱턴 DC의",24
"좋은 아침 잘",24
"그 여자가 어떻게",24
"밝히지 않고",24
"같이 보내고",24
"그만둔 거",24
"우리가 갈 수",24
"해당 안",24
"같이 보내는",24
"제 일을 한",24
"좋아요 어디",24
"나를 믿는",24
"버티는지 지켜봐",24
"있습니다 뭐",24
"좋아해요 전",24
"제 제안을",24
"있는지 볼게",24
"가져올 테니까",24
"엄마도 잘",24
"시간도 없어요",24
"향기까지도 너의",24
"여기 오니",24
"많이 썼어요",24
"그런 쓸데없는",24
"그래서 저를",24
"않습니다 제",24
"해도 그냥",24
"이제 마음이",24
"지금 뭘 하는",24
"말이야 당연히",24
"말은 그는",24
"아프고 목이",24
"선택을 하지",24
"좀 봐야겠다",24
"주고 가",24
"hell of",24
"무엇을 잃었을",24
"had been",24
"착하게 굴면",24
"절 구해",24
"있습니다 저도",24
"시간은 끝났다",24
"추적하는 걸",24
"엄만 날",24
"것 같아 아직",24
"저희는 이만",24
"알려 줄까요",24
"구할 수 없는",24
"내 신분을",24
"매력 있는",24
"갖는 거지",24
"없어 당신과",24
"한 번만 더요",24
"알아듣게 말해",24
"멈추는 거지",24
"많이 와",24
"모두가 알아 짝사랑은",24
"아니야 당장",24
"모든 것이야",24
"내 신발을",24
"우리가 가기",24
"아니야 됐어",24
"피바다가 될",24
"동시에 여러",24
"제가 빨리",24
"들어 본 적도",24
"적이 없어 내가",24
"설득하는 게",24
"가장 순수한",24
"제가 아무리",24
"해도 되겠다",24
"거예요 여기가",24
"넣어 놔",24
"업계 최고의",24
"제 얘기가",24
"좋았어 내",24
"있잖아 꿈이라고",24
"내 딸까지",24
"가져와 내가",24
"이제는 이",24
"해본 게",24
"트렁크 좀",24
"트렁크에 있는",24
"설명 좀 해줘",24
"아무 말 안 해",24
"들어 봐 무엇을 잃었을",24
"돌아올 것입니다",24
"덜도 말고",24
"넣으면 돼요",24
"않아 몇",24
"많이 줄",24
"사실대로 말해봐",24
"생각은 한",24
"없고 전화도",24
"그 세월",24
"그와 함께 있는",24
"피할 거야",24
"좀 받을 수",24
"딸이 그",24
"설명할 테니",24
"찾아온 걸",24
"왜 그런 것일까요",24
"거죠 다들",24
"더 이상 이런",24
"제 입을",24
"밤을 걱정에 뒤척였는지 가슴이",24
"네 가족에게",24
"날 정도로",24
"가장 중요하게",24
"멈출 방법을",24
"없는 거군요",24
"봤기 때문에",24
"있는지 알고 있다",24
"젠장 아",24
"다음엔 무슨",24
"체육 시간에",24
"제 잘못이죠",24
"새 애인이",24
"증거를 찾았습니다",24
"나를 믿을",24
"down a",24
"what you need to",24
"마 이리 와",24
"데려오면 안",24
"제 조수",24
"없는 그 눈빛은",24
"없는 난",24
"있습니다 안",24
"사과 안 할",24
"왜 그런지 모르겠다",24
"없는 두",24
"노릇을 하고",24
"Bank of Karabraxos",24
"줘선 안",24
"이루지 못한",24
"네 것이 아니다",24
"전 세계는",24
"더 있을 것",24
"제 차는",24
"에이제이 쿡 커스틴",24
"이런 거구나",24
"않아 음",24
"네 결혼",24
"거기 적힌",24
"갖는 것도",24
"끝내지 않으면",24
"내가 망쳤어요",24
"있을 시간 없어",24
"있지 않았나",24
"me into",24
"마이크 마이크",24
"너무 넓어",24
"인생을 위해",24
"여기 머무는",24
"할 소리는",24
"들어 봐 무엇을",24
"향한 마음은 무엇과도 바꿀",24
"단서가 있어요",24
"더 전에",24
"일으키지 말고",24
"제 형이",24
"병원에 있던",24
"좋을 리가",24
"네 그렇다면",24
"open door",24
"read it",24
"쓸 수 없다",24
"I can feel",24
"시간이 있다면",24
"잘됐네요 그",24
"아직 아무 말도",24
"찾는 것에",24
"안 좋군요",24
"보낸 편지",24
"내 침대로",24
"해도 전",24
"떠올리게 해",24
"딱 하나지",24
"넣어 둔",24
"여기가 망할 최초",24
"화났나 봐",24
"날 보고 싶었어요",24
"많이 하게",24
"다시 일하러 가야 해",24
"없다는 것이다",24
"명 보살의",24
"세 대가",24
"약을 먹는",24
"네 나이에",24
"때가 많아요",24
"그런 거 같군",24
"그런 약속",24
"그 시절에",24
"파일을 보고",24
"내가 있을 곳이",24
"알아 짝사랑은 고문이지만 희망을",24
"내 여자 친구가",24
"알아 짝사랑은",24
"your fault",24
"때가 생각나네요",24
"도시 최고의",24
"제가 금방",24
"친구 지금",24
"더 줄래",24
"저거 봐요",24
"해야 할지 알지",24
"왜 아직까지",24
"모르지 어쩌면",24
"네 너도",24
"세 사람 모두",24
"모르는 사이",24
"다른 세상을",24
"있어 드디어",24
"그러면 너",24
"그러면 너무",24
"좋은 거잖아요",24
"더 줘야",24
"우린 비슷한",24
"궁금해서 묻는",24
"않아요 그러니까",24
"보이는 이",24
"말 걸면",24
"찾는 중인데",24
"줄 누군가가",24
"알아볼 수 있어요",24
"없습니다 정말",24
"아무도 전화를",24
"내가 감히",24
"세계 곳곳에서",24
"help with",24
"뭔 얘기",24
"걸 막지",24
"피가 아니에요",24
"베이츠 모텔",24
"그러면 무슨",24
"더 커지기 전에",24
"모를 거요",24
"그게 우리가 여기 온",24
"그래서 새",24
"있어 망할",24
"여긴 뭐지",24
"얘기 할까",24
"피우고 있어",24
"그래서 떠난",24
"없어 괜찮아요",24
"방금 자네",24
"있어 모두가",24
"도움 많이",24
"있습니다 오",24
"받아 들일 수",24
"세계에 대해",24
"말을 하긴",24
"경험이 풍부한",24
"치를 겁니다",24
"너는 어디",24
"방금 지어낸",24
"그렇게 생각하는 것",24
"그래 둘",24
"여러분을 위한",24
"그건 모르는 일이지",24
"더 필요한 게 있으면",24
"띠링 효과음",24
"빚을 졌지",24
"the field",24
"그녀가 가진",24
"자기 방으로",24
"말 다시",24
"향해 가는",24
"거예요 아버지",24
"세례를 받고",24
"집에 오지 않았다",24
"이 시간부로",24
"옆 방에",24
"사실을 알아야",24
"이게 최고의",24
"헤어지자는 거야",24
"너무 늦었네",24
"들어 아주",24
"사람이 쓴",24
"끝나지 않을 거야",24
"없어 사랑해",24
"나를 죽여",24
"때까지 하지만",24
"정한 거야",24
"대화할 사람이",24
"아니었으면 좋겠네요",24
"시간을 안",24
"같은데 전",24
"될 게 뭐",24
"당신은 혼자",24
"것이다 오",24
"될 게다",24
"없어 어떻게 된",24
"같은데 정말",24
"타자 치는",24
"날 괴롭히고",24
"이 식당은",24
"그런지 알 것",24
"먹지도 않고",24
"친한 친구와",24
"시도했을 때",24
"말을 했을 때",24
"모든 이에게",24
"온 건 아니죠",24
"말 들어 봐요",24
"내 사진은",24
"다 봤거든",24
"카드의 힘",24
"제가 실수했네요",24
"있다고 말했잖아",24
"세상에 좋아",24
"다른 지역",24
"거죠 좋은",24
"말이 없어서",24
"자네 의견은",24
"한 세트",24
"그런 생각 하지 마",24
"제가 아빠",24
"의식을 통해",24
"평생 갈",24
"자지 않고",24
"있지도 않고",24
"이런 썩을",24
"거예요 언제",24
"하지만 나는 그가",24
"아니에요 난 그냥",24
"제가 알고 있는",24
"제가 알기론 없어요",24
"없어요 그렇지",24
"원래 그랬어야",24
"back to work",24
"합니다 당신은",24
"있어 아버지가",24
"연방 요원을",24
"무슨 일로 오셨습니까",24
"연쇄 살인 사건",24
"너 여기서 뭐해",24
"제가 어디서",24
"세상을 감당하기",24
"진짜 끝내주는",24
"놈을 잡아야",24
"없어요 방금",24
"피워도 돼",24
"되면 당신이",24
"때까지 아무",24
"자네 팀은",24
"더치 보이",24
"왜 들어와",24
"문제 될 게",24
"힘드신 건",24
"없어요 아니면",24
"got all",24
"내가 옳은 일을",24
"괜찮다며 겁내지 말라고 다정하게",24
"바랍니다 감사합니다",24
"댓가를 치루게",24
"게 아니야 날",24
"거 같은데 그래",24
"남자 친구의",24
"속일 수 있을",24
"불법 침입",24
"있어 엄마는",24
"전 완전",24
"거지 이젠",24
"덕에 내가",24
"때까지 조용히",24
"않았던 거",24
"돌아가는 길을",24
"똑 같은",24
"세우는 게",24
"던지기 전에",24
"꼭대기에 있는",24
"세울 거예요",24
"같지 않군요",24
"끝낼 거예요",24
"던지는 거",24
"대체 뭔데요",24
"그게 잘 안",24
"원하는 게 뭐래",24
"보여줄 순",24
"옆에 있을게요",24
"나도 몰라 내",24
"밤에 안",24
"생각이 있나",24
"세피르 카드의 힘",24
"내가 데이트",24
"그놈들이 날",24
"have had",24
"없었어 이건",24
"있어 갖고",24
"네 사람",24
"본 것만",24
"넌 오지",24
"엄만 네가",24
"예전에 우리",24
"하는데 당신은",24
"그건 단순한",24
"좀 사고",24
"섹시한 거",24
"꼴로 만든",24
"않았어 우리",24
"그의 어린",24
"방식대로 할 거야",24
"분 전까지",24
"Not to",24
"말 안 하던가요",24
"했다 그럼",24
"해준 적",24
"뭐 먹을 거",24
"네 상황이",24
"감염되면 전염성도",24
"같은 애들",24
"어떻게 된겁니까",24
"다리가 안",24
"대한 얘길",24
"질문 있으십니까",24
"손 뒤로 해",24
"너의 코트가 되고 싶어",24
"가족 다",24
