Item,Frequency
"좋은 하루 보내",114
"한 겁니까",114
"화려했던 시대의",114
"미래를 택해",114
"그건 나도 알아",114
"다시 시작해",114
"그냥 저",114
"제일 좋아",114
"저보다 더",114
"정말 행복해",114
"두지 마",114
"당신 말고",114
"그런거 아냐",114
"말야 내가",114
"네 할",114
"사람들이 하는",114
"긴장감이 도는 음악",114
"길 건너",114
"의지하던 그",114
"말고 내가",114
"받기 위해",114
"도대체 어디",114
"그 옛날의 좋은 가치는",114
"그런 뜻이 아니야",114
"내가 아는 사람",114
"네 삶을",114
"옛날의 좋은 가치는",114
"거라고 생각하는",114
"냄새가 난다",114
"하는 사람 그",114
"난 게",114
"어디 있을",114
"우린 아주",114
"최악일지라도 미래를 택해",114
"사람의 모든 게",114
"it''s just",114
"나도 좋아",114
"수 있는 유일한 방법은",114
"널 여기서",114
"뜻은 아니야",114
"말 들리니",114
"우리도 다",113
"나오지 마",113
"뭔지 몰라",113
"제안할 게",113
"받을 겁니다",113
"의지하던 그 옛날의 좋은",113
"이 바닥에서",113
"긍정적으로 하는",113
"그냥 지금",113
"분명히 말하지만",113
"오지 않아",113
"가 보고",113
"아직 얘기",113
"이게 뭐에요",113
"긍정적으로 하는 사람 그",113
"변호사를 선임할",113
"놀란 소리",113
"싶었던 거야",113
"도착할 거예요",113
"저 여자랑",113
"술을 많이",113
"입을 거야",113
"젊었을 때",113
"제가 제일 좋아하는",113
"건 오직",113
"방금 말한",113
"뭐라고 하던가요",113
"어떻게 되세요",113
"벌어지고 있는",113
"다니는 거야",113
"어디서 볼 수 있을까",113
"며칠 더",113
"죽게 할",113
"사람들이 그렇게",113
"위험할 수도",113
"내 모습이",113
"이 회사는",113
"줘 안",113
"그들에 대해",113
"없는 한",113
"보여 주지",113
"한 게 아니라",113
"한다고 했어요",113
"했지 그래서",113
"신경 안 쓸",113
"하지 않나",113
"무고한 사람들이",113
"이 분",113
"참 다행히도",113
"여기 있나요",113
"그렇게 된 거야",113
"그 이상이야",113
"놀랄 거야",113
"나도 갈",113
"뭐라고 해요",113
"주셔서 고맙습니다",113
"그러니까 제가",113
"같아요 그리고",113
"건 처음이에요",113
"내일 오전",113
"맞는 거야",113
"데리러 와",113
"했어요 내",113
"지금 너",113
"그게 무슨 소리예요",113
"돌아올 때",113
"라스 알",113
"지난 일이야",113
"거 안 해",113
"연결할 수",113
"해 가지고",113
"There''s no",113
"생각하지 않니",113
"일이 있었든",113
"이유가 뭐지",113
"생각하고 있는",113
"하지 말아야",113
"그러니 날",113
"해 널",113
"세 사람이",113
"무슨 일이 있었나요",113
"이 남자의",113
"네 이런",113
"놓치고 싶지",113
"집에 왔을",113
"될 지",113
"사람 그 사람의 모든",113
"좀 봐주세요",113
"시간 보내",113
"절대 아니지",113
"돼 잘",113
"그 장소를",113
"신경 써야",113
"지금 가는",113
"봐 안녕",113
"고맙게 생각해",113
"없어 근데",113
"우리는 너를",113
"일도 없고",113
"me now",113
"함께 한",113
"저기 있잖아",113
"다음 달",113
"make me",113
"긍정적으로 하는 사람",113
"내가 왜 널",113
