Item,Frequency
"다리는 어때요",10
"그냥 좋아서",10
"그냥 좋아하는",10
"아주 전형적인",10
"아주 정상적인",10
"다리를 다",10
"아주 조금도",10
"그냥 주머니에",10
"다리를 다쳤어요",10
"아주 조심해서",10
"아주 조심히",10
"아주 조용하게",10
"거라고 생각하게",10
"다리를 벌리고",10
"다리를 써",10
"아주 좋아 그래",10
"아주 좋아 내가",10
"us around",10
"다리를 좀",10
"like to get",10
"친구이기도 하죠",10
"아주 좋았습니다",10
"그냥 죽을",10
"맡기는 거지",10
"만약 조금이라도",10
"아주 즐거운 시간을",10
"아주 즐거웠어",10
"아주 지긋지긋해",10
"그냥 즐기면",10
"저 둘 다",10
"아주 차가운",10
"아주 착해",10
"그 남자가 어떻게",10
"아주 치명적인",10
"그냥 지나쳤어",10
"그냥 지나칠 수",10
"다물고 있지",10
"거라고 생각하지 않았어",10
"아주 효율적인",10
"다물어 네",10
"아주 흥미로운 걸",10
"everything to",10
"아주 흥미롭네요",10
"아주 힘들어",10
"다방 커피",10
"다보스 경이",10
"어깨 펴고",10
"어눌한 발음으로",10
"다비니에 씨",10
"아직 가능성이",10
"맡길 테니",10
"아직 가지고 있다",10
"어찌할 것이냐",10
"아직 갈 수",10
"다섯 대",10
"아직 갖고 있어요",10
"그냥 집에 가요",10
"다섯 명 모두",10
"아직 거기서",10
"아직 거기까진",10
"저 모습을",10
"그래도 난 당신을",10
"다섯 명이야",10
"다섯 번씩",10
"다섯 번을",10
"아직 괜찮은",10
"아직 구할 수",10
"맡아 알겠습니다",10
"다섯 살이에요",10
"다섯 시에",10
"그냥 차를 몰고",10
"다섯 잔",10
"아직 기억하고",10
"아직 기회가 있을 때",10
"당할 테니까",10
"아직 꽤",10
"다수의 사상자가",10
"나기 전",10
"아직 끝난 게 아냐",10
"gets it",10
"아직 나에게",10
"다시 가 봐야",10
"그냥 책을",10
"다시 가보자",10
"바로 지금이다",10
"다시 가야 해",10
"맡아야 한다고",10
"아직 너의",10
"아직 네게",10
"다시 가져갈",10
"아직 답이",10
"다시 간",10
"다시 감방에",10
"거라고 아주",10
"다시 갔어요",10
"아직 때가 아니야",10
"저 방에 있는",10
"아직 또 다른",10
"아직 마음의 준비가 안",10
"아직 마지막",10
"아직 만나지",10
"아직 마음이",10
"다시 거기에",10
"아직 많아요",10
"아직 말씀 안",10
"다시 걸겠다고",10
"아직 멀쩡한",10
"거야 여기선",10
"아직 몇 분",10
"그냥 친구는",10
"아직 모르겠다",10
"다시 검사해",10
"아직 모르는 거야",10
"다시 고려해",10
"뭔가 다른 일이",10
"그냥 친구에요",10
"The two",10
"맡은 적이",10
"나날을 보내고",10
"거라고 얘기",10
"어느 곳에서",10
"다시 그리고",10
"아직 반응이",10
"나네 내가",10
"거라고 어떤",10
"아직 별",10
"그냥 컴퓨터",10
"아직 볼일이",10
"아직 빚이",10
"아직 사귀는",10
"다시 나랑",10
"그냥 타디스를",10
"저 사람 이름은",10
"아직 살아 있을까요",10
"다시 나타났습니다",10
"아직 서있는",10
"used a",10
"저 사람들은 누구야",10
"저 사람들이 내",10
"다시 넘어진다",10
"아직 숨쉬고",10
"그냥 평범해",10
"used the",10
"다시 누군가를",10
"아직 시간이 있다",10
"아직 시험",10
"그냥 포기하는 거야",10
"다시 다른",10
"아직 신호가",10
"아직 실감이",10
"아직 싸울 수",10
"아직 쓸모가",10
"거라고 장담할",10
"다시 데려가야",10
"당황한 말투로",10
"exactly where",10
"그냥 피곤해",10
"저 사람이 바로",10
"나누고 있었어요",10
"아직 안 끝났잖아요",10
"어찌할 도리가",10
"매기 매기",10
"매기 타운센드",10
"다시 돌려받을 수",10
"그냥 하는 말인데",10
"계획을 짜서",10
"다시 돌아가야 돼",10
"아직 엄마",10
"아직 없는데",10
"효과가 있었네",10
"아직 여기 있네",10
"excited to",10
"저 세상에서",10
"그냥 하면 돼",10
"아직 오지 않았다",10
"아직 옷",10
"using it",10
"그냥 하지마",10
"아직 우리에게",10
"저 속에",10
"거라고 하더라",10
"아직 유효합니다",10
"아직 이게",10
"I think you''ll",10
"다시 돌아왔군",10
"다시 돌아왔다고",10
"저 아가씨는",10
"다시 되찾을",10
"아직 자고 있어",10
"그냥 할게요",10
"상업용 부동산",10
"다시 들어가 봐야",10
"다시 들어가려고",10
"저 새는",10
"아직 잡히지 않았다",10
"아직 저 밖에",10
"어두운 곳을",10
"아직 젊잖아요",10
"다시 들어올",10
"다시 들판으로",10
"아직 좀 더",10
"매달려 있어요",10
"저 아줌마는",10
"저 악마",10
"아직 준비되지",10
"아직 지지",10
"다시 만나 반가워",10
"아직 치료",10
"다시 만나고 싶어요",10
"저 안에 있는 게",10
"저 알바",10
"다시 만나는 거야",10
"점점 더 나빠질",10
"다시 만나면 어떻게",10
"아직 학교에",10
"아직 할 수 있어",10
"아직 할 일이 남았어",10
"아직 해",10
"집에 와 보니",10
"그냥 확인하고 싶었어",10
"아직 해결해야",10
"아직 해야 할 일이",10
"아직 확신할",10
"아직 확실하지는",10
"다시 만날 것이다",10
"다시 만날 수 있기를",10
"다시 만날 수 있을",10
"아직 희망이 있어 영광스러운",10
"받았다 불안정한 비준수 환자",10
"다시 만났네",10
"Hey You Hey",10
"아직도 감옥에",10
"아는 게 없나",10
"다시 만났어요",10
"아직도 거기에",10
"아직도 그 소리야",10
"침대 안",10
"바른 일을",10
"뭔가 분명히",10
"아직도 그녀가",10
"다시 말씀드리면",10
"아직도 그럴",10
"아직도 남아",10
"뭔가 불길한",10
"아직도 너",10
"아직도 너의",10
"아직도 다른",10
"어둠의 왕자",10
"그래도 말이",10
"아직도 몇",10
"explains why",10
"아직도 모르겠냐",10
"very sweet",10
"아직도 모르는",10
"아직도 모르나",10
"아직도 몰라요",10
"효과는 있어",10
"아직도 사랑해",10
"대 맞고 싶어",10
"거라고는 전혀",10
"저 여자가 네",10
"아직도 술",10
"다시 몸을",10
"다시 못 볼 줄",10
"다시 무대에",10
"아직도 아빠를",10
"그녀 집에",10
"그녀 집에서",10
"것을 알고 있지",10
"다시 묻는다",10
"아직도 여기 있는 거야",10
"매번 날",10
"저 여자애한테",10
"다시 뭉쳤어",10
"다시 뭉친",10
"아직도 이걸",10
"아직도 이렇게",10
"그 냥반",10
"아직도 이해할 수",10
