Item,Frequency
"못 보여줘요",9
"왜 떠나셨어요",9
"왜 떠났어요",9
"왜 떠났죠",9
"좋은 계획이 있어",9
"왜 마약",9
"왜 마음을 바꾼",9
"왜 마음이 바뀐",9
"제안은 아직 유효해요",9
"왜 만나자고",9
"되면 새",9
"되면 서로",9
"왜 말도 없이",9
"제안은 생각해",9
"왜 말한",9
"왜 말하지 않았지",9
"왜 멀리",9
"되면 언제든지",9
"되면 연락드리죠",9
"되면 연락해",9
"왜 묻는 거야",9
"왜 물이",9
"되면 제일",9
"왜 밥을",9
"여기 병원이에요",9
"왜 버스를",9
"왜 범인이",9
"왜 병원",9
"왜 보자고 하셨죠",9
"왜 보호해",9
"그렇게 쉬울",9
"왜 부르셨죠",9
"되서 기쁘네요",9
"건 다들 아는",9
"왜 빈",9
"그렇게 쉽게 안",9
"건 다들 알고",9
"왜 사건을",9
"왜 사과를 해",9
"그렇게 쉽게는",9
"되세요 네",9
"왜 사는",9
"모르고 있었던",9
"그렇게 쉽지가",9
"왜 사용하지",9
"좋은 말씀이네요",9
"왜 살인",9
"나이가 많다는",9
"그렇게 스스로",9
"되어 가는지",9
"건 다행이지만",9
"왜 숨겨",9
"왜 숲에",9
"왜 슬픈",9
"좋은 밤이",9
"그렇게 신경 쓰는",9
"그렇게 신경 안",9
"되어 무척",9
"왜 싫어하지",9
"왜 싸우지",9
"그렇게 싫어하는",9
"왜 쏴",9
"왜 아까",9
"왜 아내가",9
"Why do you want",9
"왜 아들을",9
"건 당신 때문이에요",9
"되어 있다면",9
"왜 아무도 못",9
"되어 있소",9
"건 당신네",9
"왜 아직 못",9
"건 당신들",9
"되어 있잖아요",9
"그렇게 쓸",9
"그렇게 아는",9
"그렇게 아무것도",9
"배심원 두",9
"왜 안 되겠어요",9
"왜 안 써",9
"왜 안 열려",9
"되어가고 있다",9
"왜 안 오죠",9
"왜 안 하는",9
"왜 안 하셨어요",9
"왜 안 했지",9
"되어서는 안 된다",9
"되어야 하고",9
"좋은 분 같아요",9
"그렇게 안 할 거야",9
"왜 얘가",9
"왜 어두운",9
"되었다 Almost Human",9
"데이트를 못",9
"왜 얼굴을",9
"그렇게 알고 있어",9
"왜 없죠",9
"그렇게 알고 있어요",9
"좋은 사람들이고",9
"왜 여기 있겠어",9
"왜 여기 있는 건데",9
"가 나가",9
"왜 여기 혼자",9
"되었어요 그리고",9
"왜 여기에 온",9
"왜 여기에 왔는지",9
"되었을 수도",9
"왜 여깄는",9
"피터슨 선생님",9
"나이를 더",9
"그렇게 얘기했지",9
"거요 알겠소",9
"되요 제가",9
"못 빠져나왔어",9
"왜 오셨습니까",9
"되잖아 그래도",9
"왜 오지",9
"되잖아 그리고",9
"왜 온 건데요",9
"왜 온다고",9
"여기 신호가",9
"왜 왔냐고요",9
"되잖아 뭐",9
"왜 왔는지 알지",9
"되잖아 아",9
"왜 왕이",9
"되잖아 우린",9
"왜 우리 집",9
"그렇게 영원히",9
"되잖아요 그게",9
"그렇게 예민하게",9
"왜 움직이는",9
"네 인생을 어떻게",9
"her like a",9
"되죠 lrm",9
"건 도움",9
"되죠 그러니",9
"가지 말라면",9
"왜 이 일에",9
"되죠 그럴",9
"좋은 생각이 아니다",9
"나이에 맞는",9
"좋은 생각이 있어 우리",9
"되죠 맞아요",9
"되죠 아",9
"되죠 아뇨",9
"그렇게 웃긴",9
"그렇게 웃어",9
"되죠 여기",9
"왜 이런 데서",9
"네 일로",9
"왜 이런 식으로",9
"되죠 이게",9
"거요 어서",9
"왜 이런 일을 하는지",9
"왜 이럴 때",9
"건 두고",9
"왜 이렇게 놀라",9
"그렇게 이기적으로",9
"왜 이렇게 된 건지",9
"되지 그러면",9
"왜 이렇게 멀리",9
"가 넘는",9
"소행으로 보입니다",9
"나이트 오브",9
"그렇게 일",9
"되지 누가",9
"되지 당신",9
"되지 당신은",9
"her number",9
"게이인 건",9
"되지 말아야",9
"her on",9
"되지 못해서",9
"건 들었어요",9
"되지 못했어",9
"되지 못했어요",9
"되지 못했죠",9
"되지 사실",9
"좋은 선물",9
"되지 않겠냐",9
"가 누구",9
"왜 있겠어",9
"왜 있냐",9
"왜 있는거야",9
"건 딱 질색이야",9
"왜 자기한테",9
"그렇게 잘못된",9
"왜 자꾸 이런 일이",9
"왜 자꾸만",9
"그렇게 잘하지",9
"왜 자리를",9
"왜 잡혀",9
"그렇게 재미있어",9
"왜 쟤한테",9
"되지 않았을 텐데",9
"왜 저기 있지",9
"왜 저기에",9
"그렇게 재수 없게",9
"왜 저들을",9
"왜 저러냐고",9
"그렇게 적은",9
"왜 전화 안 해",9
"왜 전화 안 해요",9
"되지 이렇게",9
"좋은 소식이지만",9
"건 마약",9
"왜 제가 여기",9
"왜 좀",9
"되지는 않을 거야",9
"봐 덤벼",9
"왜 죽냐",9
"왜 중요해요",9
"왜 지",9
"왜 지가",9
"여기 없었을 거야",9
"왜 진실을",9
"건 많아",9
"속 재덕",9
"좋은 시도",9
"제이데이 윌리엄스",9
"되진 않을 겁니다",9
"왜 차고",9
"여기 여자",9
"거요 이렇게",9
"왜 찾아온 거야",9
"왜 체포 안",9
"왜 쳐다봐",9
"그렇게 중요한 일을",9
"Why isn''t",9
"왜 카메라를",9
"왜 태어났니",9
"그런 물건은",9
"여기 오기 위해",9
"되찾으면 돼",9
"그렇게 짧은 시간에",9
"왜 하니",9
"왜 하루종일",9
"나빠하지 마요",9
"왜 학교에서",9
"여기 오는 동안",9
