Item,Frequency
"알겠어 우리",17
"그런 녀석이",17
"전부 어떻게",17
"슬퍼 보여요",17
"생각엔 너",17
"큰 물고기를",17
"넌 아기",17
"거야 내일은",17
"아니고요 그",17
"깬 것",17
"알고 계셨어",17
"This is where",17
"알고 나니까",17
"정말 쉽게",17
"많이 했다고",17
"알고 싶은 거지",17
"전부는 아닌",17
"알고 우리가",17
"넌 아무것도 모르고 있어",17
"반가워요 잘",17
"what am I",17
"어떻게 자랐는지",17
"알고 있다 그는",17
"행사가 있는데",17
"생각은 꿈에도",17
"있는지 보기",17
"넌 몰라 넌",17
"됐어요 뭐",17
"미래의 내",17
"나는 유일한",17
"그래서 우리는 그를",17
"숨어 있습니다",17
"저 사람은 내",17
"같은데 안 돼",17
"어떻게 지내고 있어",17
"있는지 볼 수",17
"전에 그건",17
"아직 식사",17
"알다가도 모르겠어",17
"생각은 어떠니",17
"같은데 야",17
"나는 또 다른",17
"하는 건 아니고",17
"거야 네가 그",17
"당신은 그날",17
"반경 안에",17
"중에 있어",17
"그 말이 듣고",17
"생각은 없나",17
"그들은 진짜",17
"더 걱정된다",17
"큰 일은",17
"넌 안 죽어",17
"대한 감사의",17
"그들은 행동하지 않을거야 그래서",17
"멈추지 말아요",17
"생각은 절대",17
"넌 알고 있어",17
"있죠 이렇게",17
"당신은 누구보다",17
"창다 선생",17
"대한 걱정",17
"알류샨 독감",17
"대한 것이다",17
"생각을 멈출 수가 없어요",17
"멈추지 말고 계속",17
"거야 그건 안",17
"알면 우린",17
"그런 끔찍한 짓을",17
"그들을 믿지",17
"found love in",17
"그만둘 수도",17
"found love in a",17
"넌 어땠어",17
"전에 산",17
"전에 새로",17
"그들을 잡을 수",17
"있는지 알아보고",17
"당신은 신이",17
"생각을 하기",17
"하는지 생각해",17
"그래서 자기가",17
"알아 전에",17
"일 망치지",17
"전에 왔던",17
"생각을 한다",17
"알아내기 전까진",17
"건 굉장히",17
"거야 당신들",17
"알아내는 데 도움이 될",17
"훨씬 대단한",17
"않아요 좋아",17
"a hell of",17
"당신은 영웅이",17
"생각을 해서",17
"기미갤 ThisNight",17
"그들의 눈을",17
"있어 뭐 좀",17
"알아낼 수 있을거야",17
"것처럼 너도",17
"걸 기억하세요",17
"가족 일에",17
"훨씬 더 높은",17
"알아보도록 하죠",17
"클라크 양",17
"그 여자애한테",17
"전에 처음으로",17
"알아봐야 해요",17
"seen a",17
"고마워요 얼마나",17
"클럽에 온",17
"전에 해본 적",17
"생각이 드는군",17
"필요한 일이지",17
"의식을 잃었을 때",17
"알아야 하나",17
"알아야 할 것 같아서요",17
"전에는 절대",17
"있어 사랑하는",17
"네 어미",17
"당신은 평범한",17
"잘됐네요 제가",17
"불길 속에서",17
"죄송해요 죄송합니다",17
"한 분만",17
"넌 뭐 하고",17
"그 메모",17
"알아요 맞아요",17
"않았다 그들은",17
"어려운 데",17
"알아요 여기서",17
"당신을 고소할",17
"이제 문을",17
