Item,Frequency
"게 뭐니",46
"그 말은 네가",46
"가야 하고",46
"더 무서워",46
"포기 안 해요",46
"가자 엄마",46
"그래서 우리가 여기",46
"자네의 그",46
"거예요 뭐라고",46
"잘못이 아닙니다",46
"출동해 줘",46
"사건이 발생했습니다",46
"Americans 지난 이야기",46
"좀 제발",46
"하게 해줘요",46
"이건 살인",46
"왜 왔는데",46
"worry가 한국어로",46
"내 친구니까",46
"다 했고",46
"쟤 진짜",46
"해줘서 정말",46
"아니었어 그냥",46
"나비야 미라큘러스",46
"나를 너무",46
"그 기계를 디자인했다 테러",46
"멍청한 짓은",46
"그러려고 온",46
"오늘이 내",46
"어떤 결과를",46
"보기 전엔",46
"야 근데",46
"당신 맘대로",46
"다 나았어요",46
"자네 아버지",46
"당신이 늘",46
"건데 내",46
"자기 자리를",46
"상상했던 것보다",46
"안에 뭐가 들었는지",46
"이혼 서류",46
"생명을 구하기",46
"네 그가",46
"좀 걸릴 것",46
"했어 그러니",46
"거니까 하지만",46
"싸는 거",46
"법은 없어",46
"정말 마음에 들어요",46
"재판 때",46
"사람들은 나를",46
"아니잖아 그냥",46
"우리는 이렇게",46
"안녕하세요 내",46
"별일 없을 거예요",46
"돌아온 후",46
"잘못은 아니야",46
"계속할 거야",46
"간 다음",46
"좋은 곳이죠",46
"못되게 굴어서",46
"널 도와주러",46
"내 동생에게",46
"그럴 기분 아니야",46
"읽어 봐요",46
"만 불",46
"집중하는 게",46
"니 친구",46
"하는 얘기야",46
"떠올릴 수",46
"신발 좀",46
"뭘 안다고 그래",46
"꼭 와",46
"할 텐가",46
"유니폼을 입고",46
"알 건",46
"하라고 했어",46
"싸울 수도",46
"와 무슨",46
"네 잘못은",46
"그게 다입니다",46
"돌아 왔습니다",46
"틀릴 수도",46
"문제가 있죠",46
"일 때문이야",46
"있는 말이야",46
"내 시간은",46
"번 돈으로",46
"씨가 그",46
"안 울어",46
"뭔지 알 것",46
"정말 흥미로운",46
"다 죽고",46
"가만 보면",46
"땐 그냥",46
"나이스 리시브",46
"것 중 하나야",46
"내 영혼",46
"질문은 내가",46
"해 미안",46
"일을 망치면",46
"걸리지 않을 겁니다",46
"있어서 이만",46
"있소 하지만",46
"아직도 그래",46
"온 건데요",46
"일부 고대 우주 비행사",46
"전화 한 통만",46
"네 가장",46
"마 지금은",46
"떨어진 거야",46
"너희 부모님은",46
"was it",46
"사람 난",46
"라고 했죠",46
"라고 했어요",46
"you put",46
"수 없을 거라고",46
"형 말이",46
"알고 있는 것을",46
"up there",46
"가자 그럼",46
"내 딸 어디",46
"힘이 없어요",46
"것 다른",46
"어떻게 그런 걸",46
"같아요 잘",46
"읽는 거야",46
"애들은 어때",46
"왔는지 몰라도 어디로",46
"섬에 있는",46
"능력이 있어요",46
"하고 싶지 않은",46
"싱런 씨",46
"다음 행동을",46
"감사합니다 여기",46
"신경도 안 써요",46
"Americans 지난",46
"메시지 남기세요",46
"없지만 그",46
"위해 자신을",46
"사람들이 이런",46
"우르릉 친다",46
"생각이 아니었어",46
"훨씬 나아졌어",46
"알았어 그래도",46
"너한테 줄게",46
"위해 잠시",46
"어떻게 해야하지",46
"이상 질문 없습니다",46
"우리가 시간을",46
"그 기사",46
"아주 크게",46
"잠시 기다려",46
"돼 말도 안 돼",46
"talk to you",46
"평범한 사람이",46
"버튼만 누르면",46
"우리 측",46
"일이 생긴 것",46
"전 별로",46
"맘대로 안",46
"있죠 그런데",46
"세상을 구하고",46
"집에서 찾은",46
"왔는지 몰라도 어디로 가는지는",46
"있는 너",46
"다시 쓸",46
"죽여야 한다고",46
"있으면 좋겠네",46
"있어 너랑",46
"시간이 얼마 안",46
"형성하는 데 도움이",46
"소리 한",46
"그것은 너의",46
"여기 있기 싫어",46
"멋진 일이",46
"필요할 거에요",46
"난 걱정 안",46
"사고 이후",46
"말아요 당신은",46
"작전 중",46
"why don''t you",46
"가장 중요한 것",46
"사랑하는 사람의",46
"그런 경우가",46
"못 가겠어요",46
"시작도 안 했어",46
"우린 싸울",46
"그냥 여기에",46
"일진이 안",46
"물러서 있어",46
"부탁 드립니다",46
"그녀를 어떻게",46
"그리 좋은",46
"일어나지 않을 거야",46
"you understand",46
"I know it''s",46
"화가 나고",46
"거 알아 그래도",46
"안에 있는 거 알아",46
"아버지가 그렇게",46
"알았는데 네",46
"얘기하면 안 될까",46
"믿게 될",46
"그는 일을",46
"너 일로 와",46
"무슨 생각 해요",46
"직업에 대해",46
"친구가 내",46
"거 도와줄게",46
"걸 했어",46
"그런 거 같은데",46
"같습니다 그",46
"내 자리가 있지",46
"얼마나 강한지",46
"안 됐던",46
"네 아빠에게",46
"그래 거기",46
"당신 문제가",46
"탁탁거리는 소리",46
"상호 작용",46
"불을 붙여",46
"언제 적",46
"on Earth",46
"잘 알려져",46
"그 애는 내",46
"우리는 아마도",46
"주변 사람들이",46
"안 그렇소",46
"지난 지금",46
"거인 아저씨",46
"이런 말 할",46
"누가 거기",46
"안 하겠죠",46
"방법을 찾아보자",46
"잘 먹었어",46
"있어 이것",46
"어린 시절은",46
"알겠습니다 하지만",46
"그녀를 놔줘",46
"한 번도 없어",46
"정말 대단하지",46
"당장 내놔",46
"근데 엄마가",46
"오늘 무슨 일이",46
"애는 어디",46
"그걸로 끝이야",46
"아기였을 때",46
"오지 않았을",46
"만들고 있지",46
"있어요 뭔가",46
"그들은 당신에게",46
"사귄 적",46
"사람이 많아서",46
"문 닫은",46
"정보 수집",46
"며칠 내로",46
"될 일을",46
