Item,Frequency
"You''ve had that",5
"HORROR STORY HOTEL ep",5
"이렇게 바쁠",5
"이렇게 밖으로",5
"이렇게 바짝",5
"이렇게 바쁜데",5
"이렇게 반응할",5
"이렇게 반응이",5
"이렇게 바쁜",5
"이렇게 변했는지",5
"이렇게 보내면",5
"이렇게 보낼 순",5
"이렇게 보기 위해서",5
"똑똑한 사람이었어",5
"똑똑한 사람들이야",5
"이렇게 보여야 한다",5
"이렇게 보니 반갑네요",5
"이렇게 복잡하게",5
"이렇게 보이는",5
"이렇게 봐",5
"똑똑한 아이더군요 엄마는 꽤",5
"똑똑한 아이더군요 엄마는",5
"이렇게 뵈니 좋네요",5
"이렇게 봐선",5
"이렇게 부드럽게",5
"똑똑한 아이죠",5
"이렇게 부르고",5
"이렇게 부르자",5
"똑똑한 애니까",5
"똑똑한 애는",5
"걸 얻었다고",5
"걸 얻었는데",5
"걸 얻었군",5
"이렇게 불렀어",5
"이렇게 불러서",5
"똑똑한 여자 야",5
"이렇게 빌겠습니다",5
"이렇게 빨리 돌아올",5
"똑똑한 줄 알아",5
"똑똑한 여자지",5
"금방 올게 내",5
"이렇게 빨리 올 줄",5
"똑똑한 줄 알죠",5
"이렇게 사는 거야",5
"이렇게 사는 것도",5
"똑똑한 친구라",5
"금방 올게 여기",5
"금방 올게 어디 가",5
"똑똑해 보여",5
"금방 올게 제발",5
"금방 올게 여기 있어",5
"걸 얻으려",5
"가도록 할",5
"is simply",5
"똑똑해 아주",5
"똑똑해 보이니",5
"이렇게 살고 싶지 않아",5
"이렇게 살면 안 돼",5
"똑똑해요 근데 최근에 좀",5
"똑똑해요 근데 최근에",5
"똑똑해요 근데",5
"금방 올게요 어디",5
"이렇게 살아서 뭐가 좋겠어",5
"이렇게 살아야 해",5
"이렇게 살아서 뭐가",5
"똑똑해요 제가 재능을 살려줘야",5
"이렇게 상황이",5
"이렇게 상처",5
"똑똑해요 제가 재능을",5
"걸 얻으려고 말이야",5
"이렇게 생각을",5
"이렇게 생각한",5
"똑똑히 들어 난",5
"금방 왔어",5
"똑똑히 들었어요",5
"똑똑히 들으세요",5
"금방 익숙해져요",5
"금방 왔잖아",5
"똑똑히 보라고",5
"이렇게 생긴 거요",5
"똑똑히 볼",5
"금방 일",5
"가동 궤도에서 벗어나고 있어요",5
"가동 궤도에서 벗어나고",5
"가동 궤도에서",5
"이렇게 서로를",5
"이렇게 생긴 사람",5
"이렇게 세워",5
"이렇게 세상",5
"이렇게 소중한",5
"금방 잡을",5
"금방 잊을 거야",5
"이렇게 손님이",5
"똑똑히 알게",5
"똑똑히 봤지",5
"똑똑히 봤잖아",5
"금방 적응하게",5
"금방 잡을 수",5
"걸 얻을 수 있지",5
"똑바로 누워서",5
"금방 적응할 거야",5
"이렇게 시작하지",5
"이렇게 시작해",5
"이렇게 시작하는 거야",5
"이렇게 신나는",5
"금방 정리될",5
"걸 얻지 못할 거야",5
"이렇게 써도",5
"금방 준비할게요",5
"금방 좋아질 거야",5
"가동 중이다",5
"is so sweet",5
"is so great",5
"You''ve made a",5
"이렇게 아름다운 건 처음",5
"똑바로 보고 말해 봐",5
"똑바로 보게",5
"이렇게 아침을",5
"이렇게 아침",5
"이렇게 안 보여",5
"똑바로 보셨어 지평선을 보신",5
"똑바로 보셨어 지평선을",5
"똑바로 보셨어",5
"금방 차려줄게",5
"가동 중입니다",5
"이렇게 안아",5
"이렇게 안 해요",5
"이렇게 얘기하곤",5
"이렇게 얘기",5
"이렇게 애원합니다",5
"금방 찾아낼",5
"이렇게 얘기하죠",5
"이렇게 얘기했어요",5
"똑바로 생각하지",5
"금방 찾을 겁니다",5
"이렇게 어렵고 미로",5
"똑바로 생각할 수",5
"이렇게 어렵고 미로 같은",5
"금방 찾을 수 있을",5
"가동될 거야",5
"가동되고 있습니다",5
"is somebody",5
"이렇게 억지로",5
"이렇게 엉망이 된",5
"이렇게 없냐",5
"금방 풀려",5
"이렇게 여럿이",5
"금방 한",5
"금방 털고",5
"이렇게 연락이 안 돼요",5
"똑바로 앉고",5
"이렇게 예쁘지",5
"똑바로 얘기 안",5
"금방 할 수",5
"걸 여긴",5
"이렇게 예쁠까",5
"이렇게 오는데",5
"이렇게 예쁠 수가",5
"똑바로 차려야 돼",5
"걸 염두",5
"이렇게 오래 걸릴까",5
"이렇게 오래 걸릴 줄",5
"금방 해요",5
"이렇게 오래 기다리게",5
"걸 염두 하세요",5
"이렇게 오랜만에",5
"이렇게 오셔서",5
"똑바로 쳐다보면서",5
"이렇게 오시다니",5
"금방 회복할",5
"가두기 위해",5
"가두고 있어요",5
"is someone",5
"You''ve probably got",5
"이렇게 왔네요",5
"이렇게 완벽할",5
"이렇게 외진",5
"똑바로 할 수",5
"똑바로 했으면",5
"걸 영국인 악당",5
"걸 영국인",5
"걸 엿들었어요",5
"똘끼가 끝내주게",5
"이렇게 웃을",5
"이렇게 웃어",5
"이렇게 위대한 날을",5
"똘끼가 끝내주게 잘 맞아",5
"똘끼가 끝내주게 잘",5
"금비가 살짝",5
"이렇게 유명하신",5
"이렇게 위대한 날을 만들어주신",5
"이렇게 이기적인",5
"이렇게 의자에",5
"금비가 살짝 웃는다",5
"걸 영국인 악당 깨알개그",5
"이렇게 이쁜",5
"이렇게 이뻐",5
"이렇게 이야기",5
"똥 그만 싸라고",5
"똥 그만",5
"이렇게 일",5
"똥 내가",5
"똥 그만 싸라고 해",5
"이렇게 일찍 오실",5
"걸 예상",5
"걸 옆에서",5
"가두는 거예요",5
"가두기도 하고",5
"이렇게 입어요",5
"이렇게 입을",5
"이렇게 입은",5
"이렇게 일할",5
"이렇게 자란 거야",5
"이렇게 자리를",5
"이렇게 자랑스러운",5
"이렇게 자란",5
"이렇게 있잖아요",5
"금세기 최고의",5
"금세 알 수",5
"걸 예상했어야",5
"이렇게 잘생겼는데",5
"이렇게 잘해요",5
"이렇게 잘하는",5
"금속 상자에",5
"이렇게 잠깐",5
"이렇게 재능",5
"이렇게 잡혀",5
"금속 조각이",5
"걸 오스카가",5
"이렇게 재미있는",5
"이렇게 적은",5
"이렇게 적었죠",5
"이렇게 저",5
"똥 싼다",5
"이렇게 적혀 있어",5
"이렇게 전해주세요",5
"똥 쌌어요",5
"금속 탐지기는",5
"가두는 대신",5
"가두는 걸",5
"is something I should",5
"Ha Ha",5
