Item,Frequency
"저녁이나 같이",21
"안 돼요 그러지",21
"일어났던 모든",21
"오 네",21
"이유가 궁금해",21
"직접 다",21
"내가 말했나",21
"하지 않았지만",21
"to avoid",21
"이유가 있을 텐데",21
"뭐 어",21
"이유는 뭐야",21
"이유는 아직",21
"그래도 난 널",21
"이유는 없잖아",21
"장소에 대해서",21
"이유를 말씀해",21
"정말 신나",21
"that about",21
"내 얘기 하는",21
"직접 전해",21
"우주 비행사 이론가들 제안",21
"뭐 읽고",21
"기다려도 돼요",21
"리 없다는",21
"뭐 있겠어요",21
"봤어요 뭘",21
"했다는 거지",21
"괜찮으니까 걱정",21
"맥주 주세요",21
"특별한 것이",21
"그런 더러운",21
"이제 가죠",21
"리가 있어",21
"with somebody",21
"아직 확실치",21
"곧 아빠가",21
"스스로 알아서",21
"이제 끝",21
"아직 무슨",21
"사람을 사랑해요",21
"기운 내라고",21
"경찰 조사를",21
"리암 니슨",21
"놔두는 거야",21
"기록이 필요해",21
"이제 내가 죽으면",21
"뭐 좋아요",21
"어느 순간엔가",21
"피로 맹세한",21
"말씀하실 수",21
"아직 살아 있을",21
"로건 씨",21
"없는 우리",21
"뭐 필요한거",21
"지금 지금",21
"부기맨이 필요해",21
"싸게 해",21
"부기맨이 필요해 존",21
"다들 다시",21
"아직 안 들어왔어",21
"벗어날 수 없다",21
"마 가",21
"거라고 정말",21
"모든 단서를",21
"파트너가 되는",21
"제발 젠장",21
"나누는 걸",21
"여기 갇혀 있는",21
"이제 사람들은",21
"괜찮은 남자",21
"이제 살인",21
"좋아한 거",21
"it goes",21
"이제 술",21
"마 그러다",21
"집에 있어서",21
"빛나고 있어",21
"삼촌 집에",21
"그래도 되고",21
"하지만 그게 무슨",21
"마 너한테",21
"마 둘",21
"빛의 도시",21
"곧 여기로 올",21
"난 알고 싶지",21
"일용할 양식을 주시고",21
"모든 킬러가",21
"뭐 할 수",21
"네 눈에서",21
"같네요 당신이",21
"이제 준비가",21
"뭐가 가장",21
"이제 집",21
"다시 만나서 반갑습니다",21
"나보다 더 많이",21
"건 보고 싶지",21
"진정해요 난",21
"이제는 아니야",21
"이제는 제가",21
"아직도 그래요",21
"이제는 아니에요",21
"이제부터 이",21
"하지만 그렇지 않다",21
"거라고 확신해요",21
"저 여자 때문에",21
"진지한 관계는",21
"남쪽으로 간다",21
"이젠 둘",21
"빠를 거야",21
"죽은 사람한테",21
"진짜 같지",21
"내가 모든걸",21
"기분이 들어서",21
"이쪽으로 가요",21
"오빠 안",21
"할까 했는데",21
"계획이 뭐든",21
"경고 했습니다",21
"부탁을 좀",21
"강한 인상을",21
"겉과 속이",21
"하죠 한",21
"갈 것도",21
"부모님은 어디 계셔",21
"싸우고 있지",21
"기분이 어떠신가요",21
"진짜 맛있겠다",21
"이해가 안 가는데",21
"이해가 안 가는 게",21
"내가 뭘요",21
"저 여자가 왜",21
"변하는 거",21
"나눠 먹을",21
"어디 갈 데",21
"뭐가 어떻게 된 건지",21
"너한테 온 거야",21
"기분이 참",21
"것 같아서 그",21
"마지막 기회일지도",21
"어디서 구하지",21
"이해할 것이다",21
"뭐가 옳은지",21
"저 좀 살려",21
"나는 가야 해",21
"곧 우리가",21
"운동 열심히",21
"존재가 될 수",21
"나는 가족을",21
"세금 내는",21
"이후로 모든",21
"놔두지 않을거야",21
"내리는 소리",21
"어디 보자 이",21
"바보 취급하지",21
"운동을 할",21
"것을 얻기",21
"남자 은퇴엔",21
"그러다 네가",21
"일은 별로",21
"인간을 찾아내죠 어머니를 죽인",21
"인간을 찾아내죠 어머니를",21
"뻗을 수",21
"이번이 처음입니다",21
"저거 내가",21
"인권 변호사",21
"아플 수",21
"안 되는 사람",21
"피를 너무 많이 흘렸어요",21
"I can''t do this",21
"저 예쁜",21
"갑자기 확",21
"나도 나중에",21
"확보하기 위해",21
"진짜로 하는",21
"이봐 거기",21
"폭탄 테러로",21
"곧 제",21
"인생을 바쳤다",21
"다시 일어나지",21
"진행하고 있어요",21
"집에 먼저",21
"하지만 마음은",21
"진행해야 해",21
"그녀가 죽었다는",21
"거예요 약속할게요",21
"이봐 그",21
"안 가서요",21
"일은 없도록",21
"어디 있는지 알 수",21
"어디 있는지 알려",21
"뭐라 그랬어요",21
"하지만 단지",21
"내 문제는 아니라고",21
"안 가져오면",21
"그렇군요 고마워요",21
"마약에 취해",21
"그리고 너도 알다시피",21
"안 간다고요",21
"이벳슨 양",21
"못 쓴다고",21
"질문 있는 사람",21
"인정해 하지만",21
"질문 할",21
"할 일은 이",21
"같다 무슨",21
"뭐라고 말할 수",21
"내가 몸이",21
"질문은 왜",21
"운영하는 건",21
"no doubt",21
"일 그만두고",21
"기억 안 나니",21
"일 내에",21
"일 너무",21
"뭐라고 생각하는지",21
"안 되잖니",21
"eyes on",21
"방 밖에",21
"아빠는 우리",21
"기억도 못 할",21
"질서를 지켜",21
"그녀는 그것들을",21
"저기 왜",21
"일 이상",21
"뭐라고 하셔",21
"뾰족한 수가",21
"Please tell me",21
"일 있는 거야",21
"호의를 베풀어",21
"아무것도 하지 않았어",21
"세상에 더",21
"거요 이게",21
"거란 사실을",21
"하지만 시간",21
"거야 왜 이래",21
"나중에 다시 얘기해",21
"빨리 와 봐",21
"마지막으로 내",21
"마라 그리고",21
"내가 제",21
"gift for",21
"가는 거고",21
"장난 좀 친 거야",21
"이해 못 하실 거예요",21
"좋은 질문이군요",21
"기분이 어떨 것",21
"이해 못 할 거예요",21
"감사해요 제",21
"건 확실한",21
"붙을 수",21
"말아요 그럼",21
"운이 좋은 거죠",21
"뷰챔프 부인",21
"네 머리도",21
"of the universe",21
"집 사는",21
"브룸스 광장",21
"운이 참",21
