Item,Frequency
"扫帚",330
"纳威",330
"学生",329
"相信",327
"家",327
"离开",325
"过去",325
"女士",323
"课",321
"抓住",320
"仍然",319
"拿",319
"珀西",317
";",312
"脑袋",311
"刚才",306
"必须",305
"带",304
"并",304
"猫头鹰",302
"气",301
"但是",300
"这些",300
"克劳奇",299
"看看",299
"双",294
"许多",293
"口",286
"第一",286
"穿",284
"黑",283
"以为",282
"显得",282
"盯",282
"目光",282
"回来",279
"其他",279
"麻瓜",277
"》",276
"《",276
"闪闪",276
"脸上",275
"房间",273
"与",271
"当然",269
"桌子",269
"书",267
"信",267
"正在",266
"住",265
"喜欢",264
"''",263
"格兰芬",262
"句",261
"还是",261
"发出",260
"敢",260
"年",258
"根",254
"城堡",254
"打",253
"喊道",253
"名字",252
"位",252
"福吉",251
"比赛",250
"放",246
"里面",246
"明白",244
"头发",242
"章",241
"楼梯",240
"啦",240
"魁地奇",239
"上面",238
"高兴",236
"却",235
"走去",235
"片",235
"来到",234
"听到",232
"之后",232
"以前",230
"块",230
"眼",229
"死",228
"旁边",227
"而且",227
"大概",226
"身",226
"回到",226
"身边",225
"塞德里克",224
"将",223
"干",223
"姨妈",223
"打开",222
"回",222
"感觉",221
"尾巴",221
"礼堂",221
"爸爸",220
"一点儿",220
"也许",220
"四",219
"赶紧",219
"看上去",219
"指",219
"金妮",217
"边",217
"大声",217
"那样",216
"变成",215
"完全",214
"愿意",213
"问题",213
"摄魂怪",212
"佩妮",210
"全",210
"开",209
"发生",209
"本",209
"教室",209
"所有",209
"接着",208
"行",207
"走到",206
"出现",206
"妈妈",206
"有些",205
"走廊",205
"根本",204
"一切",204
"朋友",203
"同学",203
"洛哈特",202
"出去",202
"一定",201
"消失",201
"俩",201
"刚",200
"问道",200
"令",200
"别人",200
"起",199
"任何",199
"嘴",198
"连",197
"另",197
"您",196
"紧张",196
"(",196
")",196
"箱子",195
"第二",195
"小声",195
"便",195
"身上",192
"注意",192
"终于",189
"阵",189
"写",189
"分钟",189
"面前",187
"地上",187
"几乎",186
"巴格曼",185
"周围",185
"长袍",184
"十分",184
"新",182
"传来",182
"脚",180
"高",180
"准备",180
"样子",180
"步",179
"继续",178
"进来",178
"想到",178
"办公室",178
"进去",177
"待",177
"外面",177
"男孩",177
"请",177
"只是",175
"伍德",175
"克鲁姆",175
"情况",174
"前面",174
"哪儿",172
"倒",172
"费尔奇",171
"买",171
"慢慢",171
"立刻",171
"从来",170
"所以",170
"跳",170
"堆",169
"的话",169
"表情",168
"下面",168
"走进",167
"变得",167
"父亲",167
"年级",167
"胳膊",167
"咒语",166
"晚上",166
"飞天",165
"下去",164
"鼻子",164
"床",164
"公共",164
"真的",163
"只有",161
"举起",161
"参加",160
"内",160
"这儿",160
"虫",160
"休息室",159
"只要",159
"显然",159
"该",158
"德思礼",158
"露出",157
"为了",157
"办法",157
"今天",156
"停",156
"所",155
"椅子",155
"直",155
"间",155
"学院",155
"那儿",154
"斯莱特林",154
"海德薇",154
"意思",153
"跑",153
"可怕",153
"卡卡洛夫",152
"总是",152
"主人",151
"球",150
"找到",149
"斑斑",149
"精灵",149
"部",149
"往",149
"腿",148
"身后",147
"瞪",147
"火龙",147
"身体",147
"特别",147
"里德尔",146
"副",144
"匆匆",144
"喝",144
"尽管",143
"人们",143
"厨房",143
"拼命",141
"紧紧",141
"呀",140
"耳朵",140
"孩子",140
"亲爱",139
"长长",138
"噢",138
"吃惊",138
"响",138
"星期",138
"汽车",137
"简直",137
"羊皮纸",137
"门厅",137
"伤疤",137
"回答",137
"进",136
"五",136
"猛地",136
"小时",135
"穿过",135
"–",135
"担心",135
"手指",133
"能够",133
"危险",133
"动",133
"嗯",133
"衣服",132
"清楚",132
"中间",132
"斯",132
"怎么样",132
"窗户",131
"封",131
"勇士",131
"高尔",129
"工作",129
"口袋",129
"尖叫",129
"转身",129
"然而",128
"疯",128
"飞",128
"注视",128
"仿佛",128
"隐形",128
"得到",127
"动物",127
"外",127
"克拉布",127
"地面",126
"戴",126
"帮",126
"成",126
"老师",126
"路",126
"地板",125
"真是",125
"兴奋",125
"低声",125
"微微",125
"同时",125
"越来越",124
"颤抖",124
"墙",124
"帮助",124
"黑暗",124
"旁",123
"神情",123
"重新",123
"一下子",123
"父母",123
"人群",122
"够",122
"家养",122
"十",122
"般",122
"跟着",121
"场地",120
"先",120
"火",120
"奇怪",120
"身子",120
"顶",120
"抬头",120
"吼道",119
"使用",118
"巨大",118
"愉快",118
"抓",117
"活",117
"扇",117
"场",117
"对不起",117
"金色",116
"老",115
"记得",115
"转",115
"特里劳尼",115
"仔细",115
"关上",114
"早",114
"哪",114
"嘴巴",114
"地图",114
"轻轻",114
"点儿",114
"比尔",114
"笑容",113
"寻找",113
"难道",112
"儿子",112
"帽子",112
"遍",112
"喘",111
"女巫",111
"份",111
"空中",111
"蜘蛛",111
"留",111
"呃",111
"母亲",110
"轻声",110
"格兰芬多",110
"总",110
"已",110
"谢谢",110
"怎样",110
"冲",109
"哈利问",109
"离",109
"怀疑",109
"确实",109
"多少",109
"以后",108
"害怕",108
"脸色",107
"股",107
"忘记",107
"庞弗雷",107
"猫",107
"居然",107
"神秘",107
"弩箭",107
"无法",107
"躺",106
"麻烦",105
"之间",105
"克鲁克山",105
"或",105
"到处",105
"矮星",105
"些",105
"知",104
"开除",104
"争霸赛",104
"当时",104
"魔法部",104
"微笑",104
"同学们",104
"天花板",103
"狗",103
"项目",103
"结束",103
"心里",103
"门口",103
"桃金娘",103
"眼镜",102
"半",102
"脚步",102
"老鼠",102
"最好",102
"一会儿",101
"转向",101
"尖",101
"回去",101
"一般",101
"马克西姆",100
"难",100
"夫妇",100
"至少",100
"差点",99
"举",99
"座位",99
"越",99
"杀死",99
"肩膀",99
"世界",99
"小心",99
"坩埚",98
"卢",98
"字",98
"照片",98
"无",98
"班",98
"古怪",97
"似的",97
"底下",97
"想起",97
"另外",97
"弄",97
"蛇",97
"讲",97
"岁",97
"通过",97
"躲",97
"厉害",96
"吓",96
"今晚",96
"一点",96
"坏",96
"拍",96
"听说",96
"脖子",95
"于是",95
"受",95
"极",95
"强",95
"摇",94
"帐篷",94
"开心",94
"皮皮鬼",94
"更加",94
"使劲",94
"校长",94
"有点",94
"关系",94
"闪",94
"后来",94
"对付",94
"马上",94
"之前",93
"脑子",93
"还有",93
"巴克比克",93
"斗篷",93
"转过",93
"睡觉",93
"看来",93
"神奇",93
"别的",92
"远",92
"经过",92
"不错",92
"甚至",92
"迅速",92
"除了",91
"整",91
"飞贼",91
"浑身",91
"密室",91
"上去",91
"提",90
"怪",90
"英尺",90
"房子",90
"低头",90
"走出",90
"忙",90
"抽出",89
"挂",89
"碰到",89
"奇洛",89
"到底",89
"眉头",89
"糟糕",89
"宿舍",88
"受到",88
"进入",88
"最近",88
"分",88
"花",88
"家伙",88
"查理",88
"恐惧",88
"飞快",88
"保护",87
"套",87
"发",87
"管",87
"芙蓉",87
"此刻",86
"拉",86
"及",86
"肖像",86
"镜子",86
"地下",86
"赫奇",85
"不管",85
"敲",85
"各",85
"永远",85
"名",85
"毫",85
"抬起",84
"苍白",84
"解释",84
"念",84
"特",84
"鬼",84
"级长",84
"刚刚",84
"心",84
"消息",84
"帕奇",84
"哪里",84
"平静",84
"段",84
"月",83
"秘密",83
"漆黑",83
"送",83
"多么",83
"杯",83
"藏",83
"安全",83
"掏出",83
"压低",83
"炸",82
"擦",82
"坐下",82
"不见",82
"大步",81
"爬",81
"睡",81
"决定",81
"在一起",81
"男人",81
"疼",81
"空",81
"丽塔•斯基特",81
"兄弟",81
"小屋",80
"由",80
"咬",80
"桌",80
"痛苦",80
"翅膀",80
"停住",80
"正常",80
"不得不",80
"顿时",80
"光",79
"原来",79
"图书馆",79
"重重",79
"预言家",79
"太太",79
"拉文",78
"要是",78
"火车",78
"幽灵",78
"机会",78
"女人",78
"打量",78
"日报",78
"落",78
"塔楼",78
"不然",78
"激动",78
"喊",78
"恢复",77
"金蛋",77
"发亮",77
"徽章",77
"钥匙",77
"清",77
"施",77
"走向",76
"克劳",76
"忘",76
"假装",76
"控制",76
"实际上",76
"塞进",76
"曾经",76
"女生",76
"情绪",76
"队",76
"意识",76
"满",76
"群",75
"那边",75
"即使",75
"没错",75
"整个",75
"家庭",75
"自从",75
"靠",75
"球场",75
"辆",74
"有没有",74
"水",74
"小姐",74
"真正",74
"考试",74
"愤怒",74
"亚瑟",74
"黑色",74
"衣",73
"平",73
"见到",73
"提醒",73
"闪烁",73
"本来",73
"车",73
"了解",73
"只好",73
"食死徒",73
"恼火",73
"面孔",73
"站在",72
"棒",72
"以",72
"游走",72
"结果",72
"书包",72
"生气",72
"四周",72
"石头",72
"唯一",72
"漂亮",72
"表现",72
"一半",72
"关于",71
"呼吸",71
"胡子",71
"部长",71
"意味",71
"她们",71
"顺",71
"第三",71
"明天",71
"旧",71
"阻止",70
"重要",70
"耐烦",70
"掉",70
"发抖",70
"夜里",70
"低",70
"头顶",70
"脚步声",70
"好好",69
"沉重",69
"阿兹卡班",69
"认识",69
"弗立维",69
"停止",69
"姑娘",69
"牙牙",69
"吸",69
"玻璃",69
"包厢",69
"其中",69
"伸出",69
"其实",69
"圣诞节",69
"派",69
"排",68
"气愤",68
"并不",68
"随着",68
"训练",68
"算",68
"近",68
"沉默",68
"落到",68
"有点儿",68
"惊恐",68
"再次",68
"日子",68
"抱",68
"事儿",68
"变形",68
"关",67
"活动",67
"渐渐",67
"拖",67
"队员",67
"返回",67
"等待",67
"想象",67
"走开",66
"礼物",66
"冒",66
"哈",66
"羽毛笔",66
"向前",66
"乱",66
"嘴唇",66
"之",66
"容易",66
"就是",66
"安静",66
"狠狠",66
"袍子",66
"平常",66
"巧克力",65
"家里",65
"行为",65
"试",65
"隐形衣",65
"往下",65
"片刻",65
"红",64
"往前",64
"搞",64
"尾螺",64
"报纸",64
"惊讶",64
"成功",64
"留下",64
"医院",64
"咔哒",64
"尼克",64
"大大",64
"日记",64
"保持",64
"实在",64
"盘子",64
"眨",64
"丝",64
"许",64
"挤",64
"唉",64
"银色",63
"洞口",63
"努力",63
"生日",63
"教",63
"经常",63
"袜子",63
"生活",63
"鹰",63
"摇头",63
"壁炉",63
"挣扎",63
"刺耳",63
"翻",62
"撞",62
"小精灵",62
"厉声",62
"楼上",62
"替",62
"支",62
"高高",62
"碰",62
"十二",62
"偷偷",62
"坐在",62
"茶",62
"钱",62
"早饭",62
"魔药",62
"猜",62
"火焰",62
"抓起",62
"笼子",62
"卧室",62
"深深",62
"暑假",61
"同",61
"收到",61
"霍格莫德",61
"面",61
"尖声",61
"保证",61
"下午",61
"楼",61
"早晨",61
"领",61
"差不多",61
"则",61
"占卜",61
"挺",61
"迪安",61
"怎么办",61
"面对",61
"女贞路",60
"肯",60
"杀",60
"手臂",60
"德姆斯特朗",60
"得意",60
"作业",60
"旋转",60
"眼前",60
"玩意儿",60
"充满",60
"幻影",60
"座",60
"哭泣",60
"正好",60
"攻击",60
"送给",60
"马身",60
"窗口",60
"绝对",60
"兴趣",60
"读",60
"巨怪",60
"眼汉",59
"响起",59
"移动",59
"天空",59
"递给",59
"信封",59
"弗兰克",59
"讨厌",59
"六",59
"警告",59
"悄悄",59
"站台",59
"放在",59
"不同",59
"考虑",59
"不停",59
"禁林",59
"扫",59
"玩",59
"节",59
"格兰杰",58
"唐克斯",58
"张望",58
"互相",58
"变出",58
"方向",58
"接",58
"骑",58
"羽毛",58
"摄",58
"上来",58
"一动不动",58
"语气",58
"拿起",58
"此",58
"球手",58
"胖",58
"团",58
"走近",58
"口气",58
"窗",58
"膝盖",58
"起身",58
"产生",57
"挥",57
"魂怪",57
"严厉",57
"欢迎",57
"来说",57
"收拾",57
"内心",57
"走过",57
"滑稽",57
"不断",57
"嘟哝",57
"去年",57
"可怜",56
"秒",56
"宴会",56
"因此",56
"防御",56
"有趣",56
"跟在",56
"想想",56
"忍",56
"费格",56
"学期",56
"速度",56
"术",56
"昏暗",56
"标记",56
"大理石",56
"扔",55
"彼得",55
"大门",55
"并没有",55
"除非",55
"祝",55
"像是",55
"玛姬",55
"醒",55
"走上",55
"心情",55
"很多",55
"赢",55
"酒吧",55
"这边",55
"失去",55
"允许",55
"伸手",55
"石",54
"说完",54
"总算",54
"七",54
"层",54
"急切",54
"身影",54
"房门",54
"钻进",54
"独角兽",54
"走来",54
"主意",54
"剩下",54
"空气",54
"或者",54
"左右",54
"看守",54
"穿上",54
"教工",54
"巴顿",54
"绿色",54
"午饭",53
"尽量",53
"围",53
"台阶",53
"女",53
"事件",53
"哭",53
"仍",53
"巨人",53
"餐桌",53
"棵",53
"树",53
"响亮",53
"二十",53
"摔",53
"照",53
"帕瓦蒂",52
"研究",52
"深",52
"是否",52
"直接",52
"救",52
"英寸",52
"咒",52
"于",52
"既然",52
"好几",52
"右边",52
"狼人",52
"蛇怪",52
"摆脱",52
"哈利·波特",52
"完",52
"记忆",52
"男生",52
"分院",52
"推",51
"墙壁",51
"计划",51
"袭击",51
"小小",51
"好奇",51
"血",51
"卢多•巴格曼",51
"世界杯赛",51
"沿着",51
"进行",51
"翼",51
"放下",50
"迪戈里",50
"成为",50
"科林",50
"脑海",50
"寂静",50
"同样",50
"学",50
"妖精",50
"以及",50
"拳头",50
"模样",50
"低沉",50
"想要",50
"蛋糕",49
"曾",49
"遇到",49
"大约",49
"回头",49
"今年",49
"贴",49
"喂",49
"某",49
"秋",49
"钟",49
"完成",49
"隔",49
"疼痛",49
"赢得",49
"径直",49
"气喘吁吁",49
"通道",48
"随时",48
"包",48
"加",48
"学生们",48
"赶",48
"提出",48
"再见",48
"联系",48
"牙齿",48
"挥手",48
"生",48
"杯子",48
"扭头",48
"纷纷",48
"克利切",48
"盥洗室",48
"玩笑",48
"晚饭",48
"咆哮",47
"准",47
"冒出",47
"天哪",47
"五十",47
"上课",47
"看样子",47
"明显",47
"观看",47
"冰冷",47
"独自",47
"全部",47
"生命",47
"模糊",47
"球队",47
"滑",47
"额头",47
"灯",47
"魔眼",47
"提到",47
"望去",47
"惩罚",47
"慢",47
"虽然",47
"利用",47
"退",47
"怪兽",47
"马车",47
"普",47
"皱起",47
"作响",47
"作",47
"校",46
"车站",46
"建议",46
"故意",46
"角落",46
"透过",46
"卷",46
"霍琦",46
"列车",46
"紫色",46
"接受",46
"谈论",46
"斯坦",46
"愿",46
"变",46
"疯狂",46
"似",46
"如",46
"秒钟",46
"昨天",46
"回家",46
"竟然",46
"姑妈",46
"课本",46
"新生",46
"部里",46
"树林",46
"伤害",45
"西莫",45
"带来",45
"兽",45
"赛场",45
"帽",45
"裁判",45
"眨眼",45
"紧",45
"对着",45
"上学",45
"换",45
"皱",45
"合适",45
"严肃",45
"装",45
"闭上",45
"斯普劳特",45
"推开",45
"望望",45
"早上",45
"咧嘴",45
"屋里",45
"接下来",45
"文章",45
"在乎",45
"快乐",45
"客厅",44
"靠近",44
"奥利凡德",44
"欢呼",44
"口令",44
"孪生",44
"叫道",44
"同意",44
"转过身",44
"瞪着",44
"小猪",44
"蒙顿格斯",44
"集中",44
"守护神",44
"对面",44
"感",44
"金币",44
"晚",44
"记",44
"哎呀",44
"简单",44
"黄油",44
"记住",44
"试图",44
"跑到",44
"承认",44
"发光",44
"整整",44
"哼",44
"天气",44
"拿到",44
"下楼",44
"指着",44
"证明",44
"伸",44
"包裹",44
"猜想",44
"树蜂",44
"违反",44
"白",43
"偷",43
"篇",43
"洛丽丝",43
"影子",43
"看出",43
"死亡",43
"炉火",43
"要求",43
"捅",43
"哎哟",43
"究竟",43
"支持",43
"难过",43
"动静",43
"方式",43
"摇晃",43
"写信",43
"缝",43
"左边",43
"伦敦",43
"圣诞",43
"嘛",43
"南瓜",43
"往后",43
"注意力",43
"赶到",43
"上楼",43
"行动",43
"咯咯",43
"绳子",42
"弄到",42
"全身",42
"德拉科•马尔福",42
"环顾",42
"草地",42
"哈利•波特",42
"喷出",42
"作为",42
"飞球",42
"颗",42
"加入",42
"力量",42
"对方",42
"德思礼家",42
"快步",42
"坚持",42
"送信",42
"闭嘴",42
"说出",42
"丝毫",42
"按",42
"队员们",42
"失望",42
"店",42
"头脑",42
"思想",42
"一眼",41
"熟悉",41
"打算",41
"功课",41
"差",41
"光轮",41
"带到",41
"错",41
"舞会",41
"瞧",41
"上方",41
"颜色",41
"大多数",41
"看台",41
"获得",41
"背后",41
"呆呆",41
"想法",41
"博格",41
"吓人",41
"嘶哑",41
"用力",41
"往常",41
"恐怕",41
"逃走",41
"中央",40
"新闻",40
"求求",40
"马",40
"拽",40
"嗓子",40
"少",40
"钻",40
"啤酒",40
"面颊",40
"教师",40
"一模一样",40
"气呼呼",40
"抱怨",40
"追",40
"下课",40
"勇敢",40
"望远镜",40
"端",40
"千万",40
"吐",40
"飞来",40
"摸",40
"好多",39
"厚厚",39
"差点儿",39
"迟疑",39
"自然",39
"阴影",39
"媚娃",39
"了不起",39
"短",39
"茫然",39
"目前",39
"飞到",39
"首先",39
"舒服",39
"爵士",39
"学习",39
"不安",39
"哈哈大笑",39
"魔咒",39
"沉",39
"说明",39
"反正",39
"雕像",39
"爆炸",39
"凤凰社",39
"草坪",39
"愚蠢",39
"一百",38
"吃饭",38
"肚子",38
"莫丽",38
"弄清",38
"决斗",38
"夏天",38
"视线",38
"实话",38
"阳光",38
"衣柜",38
"福克斯",38
"屁股",38
"动作",38
"夜空",38
"震惊",38
"上床",38
"厌恶",38
"改变",38
"大笑",38
"绿",38
"喷",38
"故事",38
"满脸",38
"双胞胎",38
"腰",38
"附近",38
"做出",38
"检查",38
"停下",38
"啪",38
"挥舞",38
"嘴里",38
"之外",38
"情景",38
"麻瓜们",37
"皮肤",37
"火焰杯",37
"红色",37
"眼泪",37
"表示",37
"回信",37
"反应",37
"级",37
"认出",37
"古灵阁",37
"拉文德",37
"睡着",37
"强迫",37
"绝望",37
"罗恩问",37
"顾",37
"一向",37
"拉开",37
"不止",37
"绕",37
"坐到",37
"小心翼翼",37
"笔",37
"德",37
"奖杯",37
"黑乎乎",37
"松",37
"假",37
"尸体",37
"爪子",37
"骑士",37
"明亮",37
"摆",37
"布满",37
"武器",37
"睡衣",37
"通红",37
"国际",36
"打断",36
"问问",36
"迪戈",36
"对于",36
"一旁",36
"警惕",36
"丢",36
"喉咙",36
"放开",36
"办",36
"耀眼",36
"灰色",36
"溜",36
"汤剂",36
"瓶子",36
"练习",36
"威胁",36
"存在",36
"一片",36
"方面",36
"食物",36
"看清",36
"竭力",36
"话题",36
"勇气",36
"急忙",36
"拿出",36
"二",36
"做到",36
"暂时",36
"显形",36
"处",36
"树丛",36
"登上",35
"刻",35
"傻",35
"棚屋",35
"商店",35
"扑",35
"面包",35
"属于",35
"签名",35
"包括",35
"轻松",35
"黑魔",35
"安吉利娜",35
"李",35
"勉强",35
"嘲笑",35
"万圣节",35
"电话",35
"一旦",35
"花园",35
"绝",35
"年轻",35
"康奈利",35
"当年",35
"恶心",35
"恶狠狠",35
"整天",35
"等到",35
"光线",35
"酒杯",35
"议论",35
"石阶",35
"耳边",35
"掠过",35
"墨水",35
"失踪",34
"没法",34
"上前",34
"倒霉",34
"难看",34
"顶上",34
"阴沉",34
"关心",34
"随即",34
"街道",34
"要命",34
"扶手椅",34
"顿",34
"远处",34
"小子",34
"尽头",34
"如此",34
"空地",34
"吼",34
"口吻",34
"谈",34
"决",34
"聪明",34
"透",34
"缓缓",34
"呼哧",34
"原先",34
"西弗勒斯",34
"睁开",34
"撞到",34
"自由",34
"傻瓜",34
"禁止",34
"交换",34
"照亮",34
"送到",34
"经历",34
"楼下",33
"剧烈",33
"采取",33
"样",33
"保加利亚",33
"月亮",33
"提供",33
"顺着",33
"引起",33
"皮",33
"一路",33
"韦斯莱家",33
"纸条",33
"侧",33
"谈话",33
"项",33
"有的",33
"2000",33
"兜帽",33
"一时间",33
"恐怖",33
"不祥",33
"背",33
"寒冷",33
"理解",33
"嗖嗖",33
"冷冰冰",33
"背影",33
"出色",33
"谈谈",33
"逃",33
"吉德罗•洛哈特",33
"邀请",33
"敞开",33
"影响",33
"眉毛",33
"瓶",33
"塞",33
"精彩",33
"力气",33
"逃跑",33
"指望",33
"伸进",33
"原因",33
"懂",33
"位置",33
"梦",33
"击中",33
"涨",33
"上空",33
"捡",32
"布",32
"床上",32
"蜡烛",32
"抽",32
"无数",32
"怀里",32
"强大",32
"握手",32
"默默",32
"妹妹",32
"急促",32
"眯起",32
"困惑",32
"下边",32
"强烈",32
"意外",32
"逃脱",32
"跟前",32
"久",32
"屋子",32
"锁",32
"安慰",32
"必要",32
"课堂",32
"下巴",32
"走来走去",32
"渴望",32
"凝视",32
"越过",32
"把手",32
"贾斯廷",32
"迷宫",32
"捂住",32
"嚷道",32
"摔倒",32
"跳舞",32
"挡住",32
"原谅",32
"凤凰",32
"飞过",32
"厄恩",32
"从没有",32
"半空",32
"选择",32
"那时",31
"诺伯",31
"年纪",31
"清晰",31
"年龄",31
"宣布",31
"仆人",31
"血统",31
"破",31
"妻子",31
"望着",31
"忍受",31
"吹",31
"喜悦",31
"出发",31
"焦急",31
"拔",31
"及时",31
"哥哥",31
"没好气",31
"恶作剧",31
"值得",31
"通往",31
"继承人",31
"弯",31
"丑陋",31
"理由",31
"事实",31
"冷",31
"数",31
"卢修斯•马尔福",31
"普通",31
"呻吟",31
"文字",31
"抓到",31
"毛",31
"接近",31
"作用",31
"哈欠",31
"疯子",31
"架",31
"光芒",31
"边缘",31
"好玩",31
"昨晚",31
"法律",31
"街",31
"笑眯眯",31
"介绍",31
"骨头",30
"显示",30
"认真",30
"门边",30
"门开",30
"弗林特",30
"药水",30
"汤姆",30
"泥巴",30
"预言",30
"观众",30
"嘿",30
"唱",30
"查看",30
"类",30
"展开",30
"记录",30
"烤",30
"邓",30
"体育场",30
"嗡嗡",30
"自动",30
"手里",30
"信任",30
"詹姆",30
"并且",30
"四下",30
"休息",30
"空荡荡",30
"由于",30
"说不定",30
"说到",30
"担忧",30
"命",30
"醒来",30
"厄尼",30
"遭到",30
"脾气",30
"叫声",30
"加隆",30
"盆",30
"法力",30
"布斯巴顿",30
"笑声",30
"交谈",30
"打赌",30
"冷冷",30
"隆",29
"鞠躬",29
"挣脱",29
"情愿",29
"威克多尔•克鲁姆",29
"难以",29
"成员",29
"理睬",29
"潮湿",29
"药",29
"爱尔兰",29
"费力",29
"不满",29
"烟雾",29
"快速",29
"隔间",29
"陪",29
"淡淡",29
"爱",29
"十三",29
"掌声",29
"护卫",29
"俯冲",29
"怪物",29
"升降梯",29
"围巾",29
"飞行",29
"粉红色",29
"冒险",29
"轻",29
"牢牢",29
"试试",29
"骷髅",29
"不仅",29
"有用",29
"圈",29
"打败",29
"盏",29
"扫视",29
"呼神",29
"尖厉",29
"本人",29
"坚决",29
"乔丹",29
"绕过",29
"情报",29
"精神",29
"病房",29
"悬",29
"比如",29
"瘦",29
"大部分",29
"金库",28
"蟾蜍",28
"部分",28
"移形",28
"格外",28
"开口",28
"星星",28
"by",28
"尴尬",28
"握",28
"取",28
"不时",28
"神秘人",28
"扭动",28
"扔掉",28
"折磨",28
"悄声",28
"状态",28
"砸",28
"盖",28
"攥",28
"窗帘",28
"某个",28
"满意",28
"到来",28
"顺利",28
"扔到",28
"番",28
"专门",28
"扔进",28
"理",28
"目瞪口呆",28
"命令",28
"in",28
"药剂",28
"能力",28
"滴",28
"怒气冲冲",28
"报告",28
"笑话",28
"遗憾",28
"说话声",28
"惹",28
"猎场",28
"小巷",28
"眨眼睛",28
"走下",28
"交给",28
"布置",28
"气味",28
"吃完",28
"树枝",27
"嘀咕",27
"戴上",27
"吓坏",27
"揉",27
"把门",27
"爆发",27
"袖子",27
"爱尔兰队",27
"抚摸",27
"亮",27
"死去",27
"八",27
"伤",27
"奇妙",27
"隔墙",27
"张开",27
"右",27
"其",27
"转移",27
"以来",27
"后背",27
"过道",27
"船",27
"冲到",27
"分到",27
"表",27
"心脏",27
"蜂蜜",27
"闷闷不乐",27
"公爵",27
"闪开",27
"闪电",27
"画",27
"回荡",27
"傲罗",27
"鼓掌",27
"呼呼",27
"冲进",27
"亮光",27
"显出",27
"工夫",27
"趁",27
"压",27
"罗伯茨",27
"习惯",27
"具有",27
"星期六",27
"破釜",27
"幅",27
"正确",27
"招呼",27
"西",27
"上午",27
"毛衣",27
"厕所",26
"盘",26
"粗气",26
"回忆",26
"躬",26
"主席",26
"跟踪",26
"孩子们",26
"受审",26
"点头",26
"从没",26
"彻底",26
"荒唐",26
"页",26
"捂",26
"代表",26
"尖叫声",26
"如何",26
"出声",26
"火花",26
"真相",26
"随后",26
"干净",26
"心想",26
"态度",26
"家人",26
"前门",26
"高声",26
"跑去",26
"不幸",26
"悲哀",26
"罗恩说",26
"蓝",26
"棕色",26
"营地",26
"糊涂",26
"委员会",26
"鼻涕虫",26
"伟大",26
"国王",26
"甩",26
"惊愕",26
"吼叫",26
"温室",26
"鲜红色",26
"蓝色",26
"病",26
"确保",26
"与此同时",26
"地精",26
"乌黑",26
"十字",26
